,book_id,recommendation_score,num_pages,publication_year,similar_books
23411,15954434,0.49701356723043066,328.0,2013.0,"['23451030', '16719966', '17974764', '15776730', '12620719', '17830545', '22606267', '18219521', '17715333', '16077558', '8553735', '22075341', '15778514', '17863817', '13325005']"
23412,6449517,0.39704068619850263,354.0,,"['4702664', '4366431', '639894', '2192272', '12729824', '785787', '11506107', '20504287', '5181966', '1262455', '6892166', '507502', '1227929', '7775741', '358793', '6276214', '12352360', '2195178']"
23413,562849,0.4583145735153062,264.0,1993.0,"['38673', '99111', '543164', '10147', '179639', '79549', '20413', '42329', '41684', '97089', '31244', '19337', '27712', '117930', '163716', '120711']"
23414,8133472,0.4031939491191065,336.0,2010.0,"['7551580', '6676743', '7430962', '7094418', '7090785', '6570140', '7519652', '9440171', '8970727', '8140709', '3115950', '7737848', '7881742', '7089277', '7763145', '6690198', '7884969']"
23415,7488686,0.5131106855185548,304.0,2010.0,"['6516627', '7132233', '6415619', '6508352', '8529230', '8531229', '7629756', '8016634', '7242757', '7316440', '7718908', '7664713', '6947949', '7775757', '7245329', '6920820', '7770715', '7577116']"
23416,20518854,0.4421743767400179,312.0,2014.0,"['7163879', '10769700', '9421265', '11542478', '7915530', '11211307', '8889080', '12844415', '13431464', '22138441', '18679203', '8876413', '8844696', '839230', '26073073', '11864686', '24516415', '15802896']"
23417,16101072,0.5460030854556802,338.0,2013.0,"['16045120', '12411687', '15710557', '12275873', '12368123', '14999965', '17251203', '16059428', '11413298', '15985355', '13610402', '16043626', '18365306', '15728219', '17701761', '16101054', '17168521', '16431540']"
23418,384353,0.5115431925713673,,,"['2272112', '232021', '264065', '434879', '2127283', '1320106']"
23419,384352,0.5223492204563561,558.0,2004.0,"['1320105', '6642814', '437786', '264065', '137627', '232021', '153220', '91965', '36157', '1937397']"
23420,384356,0.5148661825116432,,,"['450694', '264065', '434879', '1859555', '209496', '2127283']"
23421,384355,0.5297839439107822,640.0,2006.0,"['232021', '28799', '4914044', '1320107', '434879', '2127283']"
23422,384354,0.5191406085380557,512.0,2006.0,"['450696', '264067', '1859555', '232035', '129311']"
23423,29962194,0.4301664464385427,170.0,2016.0,"['32330768', '17667130', '28171023', '13276467', '17339683', '17205722', '18491220', '17411287', '18131745', '22566746', '35067988', '1595408', '23455114', '22824580', '9451053', '17128548', '22744396', '30634709']"
23424,101991,0.44245953441966684,288.0,2000.0,"['21950347', '17839778', '2020261', '690949', '351696', '17231382', '8889080', '219600', '102267', '974296', '16000349', '6608813', '22063924']"
23425,25560279,0.48396885743746254,435.0,2015.0,"['8070049', '8501291', '12866426', '6594657', '9833184', '7476122', '8835897', '6289938', '13362536', '8471992', '9642278', '10552965', '9409469', '11987465', '11454587', '9436632', '6368611', '7831742']"
23426,20413616,0.3616978696796747,150.0,2014.0,"['8577324', '23751100', '3410565', '10266475', '7187184', '10711562', '21538259', '13276863', '20828443', '18777549', '14289063', '16142944', '19357637', '17838859']"
23427,27846534,0.4526418668777705,286.0,2015.0,"['23874411', '15757202', '16638040', '17995764', '15802922', '25282055', '28934536', '13633035', '28498699', '17974914', '27657054', '24513660', '26118981', '21853839', '355597', '28178686', '23266329']"
23428,8302705,0.5580316341393368,372.0,2011.0,"['9765460', '11556615', '13052105', '9316050', '13556966', '13526053', '8312956', '11018856', '6547185', '10551102', '9832985', '9635098', '11178774', '9760895', '9640591', '13416697']"
23429,40217,0.6234240537678115,703.0,2007.0,"['213105', '74271', '13927', '583677', '97963']"
23430,1911138,0.5053125590279798,276.0,1988.0,"['383921', '334092', '407224', '1410319', '76742', '14977', '1958665', '2037683', '1548325', '716175', '1896805', '460995', '539125', '519829', '7615403', '1931948', '6737766']"
23431,21806047,0.4693916453703484,,2015.0,"['25236851', '23344658', '20705918', '21920523', '21795547', '20695735', '6934985', '30045749', '12860471', '17190893', '23344338', '17351304', '15756902']"
23432,7022843,0.4744225783378482,517.0,2010.0,"['8121665', '7767483', '6714177', '6034660', '2351842', '1890387', '5863651', '6593489', '9466840', '13227699', '84187', '182548', '18927796', '126437', '715273', '9339612', '17734542']"
23433,7250778,0.47020801882587715,467.0,,"['1584684', '6340422', '602656', '6660190', '72504', '10869845', '279969', '6601404', '759420', '1071615', '854456', '2292060', '72499', '9303588', '143464', '6254610', '176252', '111816']"
23434,6184297,0.5354320228672665,352.0,2009.0,"['12483818', '14635888', '17907415', '34901', '673946', '7095690', '87219', '18146938', '15757065', '6582636', '96151', '14740600', '3203806', '1537552', '717176', '6343183', '2516238']"
23435,7565545,0.4932129618246519,368.0,2010.0,"['15762521', '18070166', '10788306', '783924', '1572001', '6895179', '7552342', '8312956', '7100243', '12159331', '25813320', '11268834', '18756561', '7880149', '11850079', '1719547', '3670', '7114695']"
23436,1039182,0.5254056923479343,174.0,2007.0,"['920218', '770794', '279672', '329029', '1462971']"
23437,18480399,0.4874214741631344,320.0,2014.0,"['20776002', '18487186', '18371366', '20640322', '22374521', '18761058', '18779659', '17278109', '20944668', '18402014', '18166890', '18170304', '18296160', '10132286', '19283799', '22384764', '18633587']"
23438,33785202,0.5420526681617911,362.0,2017.0,"['28524058', '28147258', '29589074', '29982722', '29960675', '30025336', '26848834', '31371729', '25314447', '23264671', '28811016', '29774026', '25923066', '29422091', '29939048', '29283884', '30269126']"
23439,11488396,0.464316245354946,274.0,2011.0,"['10884666', '13124547', '13122090', '10041955', '11285669', '9307491', '11717567', '10443756', '10772961', '10836748', '12698253', '9282088', '12962374', '13432313', '13294746', '10562661', '9219239', '11443963']"
23440,499122,0.4973792866825452,304.0,1990.0,"['6624577', '654164', '1416805', '140143', '290434', '552346', '1416845', '880461', '1759306', '19961', '4312077']"
23441,15771846,0.5307548565312886,671.0,2012.0,"['17623344', '17879401', '17879131', '15774644', '17707471', '13279692', '17211934', '12826714', '10928630', '16613978', '17976172', '18664972', '22463760', '17046606', '9329511', '15750692', '16687056', '17899422']"
23442,5842021,0.4830795997036834,,,"['6544353', '7212010', '65666', '2583877', '3051741', '9463960', '11425085']"
23443,16147058,0.3954091772206729,312.0,2012.0,"['17315821', '18370392', '18300832', '17704071', '17336277', '13219309', '17331152', '17210395', '17875334', '16124294', '16077251', '17751138', '22556082', '18222668', '17238423', '17449233']"
23444,6315567,0.5347784194675755,199.0,2009.0,"['29579', '349090', '14817', '96471', '24985', '34529', '530965', '296182', '57043', '18630', '101942', '89184']"
23445,6315566,0.49189007662706835,184.0,2009.0,"['29579', '349090', '14817', '96471', '24985', '34529', '530965', '296182', '57043', '18630', '101942', '89184']"
23446,11836518,0.5336699257454743,288.0,2012.0,"['10808965', '13319888', '11836562', '10914555', '10508775', '12578568', '11603886', '12690572', '16099595', '12972685', '9597831', '12085568', '12075543', '11647944', '11837058', '11387458', '11185432', '11814613']"
23447,22665330,0.559268566496914,303.0,2015.0,"['15914250', '25378382', '17569153', '11412150', '13635155', '18249362', '22238192', '12643330', '35848', '6835887', '7136020', '705858', '24611470', '22473578', '18050728', '21529344', '13580080']"
23448,395967,0.49715091642856307,502.0,2002.0,"['367336', '11938', '15177', '618196', '17316', '97960', '342659', '10193060', '104101', '17910048', '13627169', '69169', '1961496', '70581', '590349', '208', '176306']"
23449,12033364,0.5997748295949815,228.0,2012.0,"['10226366', '22933', '435650', '12993862', '15849472']"
23450,34610036,0.347535008080503,400.0,2017.0,[]
23451,10863148,0.6364553910796409,444.0,2012.0,"['10590852', '8074838', '7942786', '13023039', '11544421', '5473470', '8786358', '11746102', '13459547', '8495990', '11000229', '12504228', '12114440', '10676816', '10803856']"
23452,27389987,0.4400663698389418,286.0,2016.0,[]
23453,28812474,0.48035266165261636,437.0,2016.0,"['17608111', '20753341', '17163514', '20404905', '22756712', '23547364', '25863014', '23346335', '29467232']"
23454,6020071,0.3822902565648576,336.0,2009.0,"['6284926', '175941', '6647778', '2992682', '2250615', '293527', '602995', '4497980', '11703961', '21432501', '64737', '5879200', '3792269', '479549', '2453768', '10118570']"
23455,20631345,0.47647883386914847,456.0,2014.0,"['17910097', '20558569', '16138637', '17302916', '19192960', '15826419', '18041321', '17569655', '25706091', '15725708', '14426806', '13349035', '318834', '31408305', '12389604', '13607783', '18234283']"
23456,15796725,0.48247555716522184,432.0,2012.0,"['49608', '1847000', '64401', '26999', '1037577', '62005', '47587', '62033', '68497', '258392']"
23457,1975302,0.5413853837985582,311.0,2008.0,"['2269324', '6614259', '2798992', '6391683', '4497978', '6177425', '6149219', '51286', '1101166', '2951365', '26141158', '1561766', '10791451', '6177429']"
23458,6993490,0.5969269352691617,453.0,,"['8801543', '12499290', '6527941', '2408602', '15790816', '17608111', '12527544', '565335', '13616278', '13569581', '944076', '7812372', '458394', '346087', '3437310']"
23459,89553,0.5325502627640459,467.0,1997.0,"['57691', '1251979', '11018854', '1341025', '602467', '908330', '401454', '311864', '12074910', '2408602', '15803177', '384352', '342659', '18660656', '1406126', '29455']"
23460,25901575,0.4485206534562846,141.0,2015.0,"['25664279', '25819516', '28696615', '26883560', '25774445', '25819511', '25774452', '25667920', '25774444', '28696614', '26883555', '23301706', '26883552', '20571178', '17665618', '23848192', '18569078', '18068282']"
23461,29939243,0.4072198604160444,349.0,2017.0,"['26225506', '29982722', '25489134', '28588461', '26114291', '23279496', '24763621', '22082082', '27414411', '28962996', '27213224', '33295690', '546132', '29635545', '28458598', '25566506', '28052476']"
23462,25358021,0.4699259851368095,,2015.0,"['18730126', '35694021', '25714327', '613972', '22375521', '35431009', '26761498', '9605080', '18004238', '21980271', '36051843', '18272850', '20487530', '26847991', '19286676', '17730287', '24796796', '18515966']"
23463,13389546,0.5636021848934417,422.0,2013.0,"['15927484', '18045490', '16078823', '13409405', '13457300', '13635645', '3292280', '23723798', '16032314', '15709100', '12907444']"
23464,29437145,0.4796360663338889,480.0,2016.0,"['186427', '6465697', '499415', '400354', '10814687', '15177', '547448', '1491117', '15161', '70582', '42143', '21324']"
23465,70746,0.4139811027369522,279.0,,"['53813', '6095360', '10507407', '3822089', '29947', '1474031', '1627330', '7473655', '104909', '161113', '84243', '174029', '6017248', '12841', '31219', '266198', '97013', '286421']"
23466,18351890,0.43677526521272325,276.0,2014.0,"['18351891', '18404268', '18579805', '13598345', '939147', '6140310', '19083257', '16130461', '17674994', '20949613', '7846763', '1559264', '22945308', '25825999', '17380813']"
23467,10917089,0.47871610777692614,338.0,2011.0,"['11372332', '11099141', '10846905', '10088540', '19286529', '11070739', '718483', '8666610', '12267497', '9427112', '10044651', '13507573', '10841289', '7812575', '6060448', '7810319', '6597635', '10841290']"
23468,1177331,0.5235604482573354,528.0,2000.0,"['46612', '264066', '29164', '11364482', '355078', '28247', '2781816', '1272288', '5937597', '559476']"
23469,1177330,0.5056533355136232,544.0,2002.0,"['476736', '264064', '6567084', '58428', '1272288', '618178', '37539', '129312', '11364482', '559476', '6476951']"
23470,2958520,0.47962984932333674,314.0,2008.0,"['7049022', '13455346', '7054624', '8890143', '2107142', '1737068', '7303510', '6955861', '17451462', '23110213', '9917585', '7065784', '2012171', '5973979', '18793582', '20700123', '455760']"
23471,18072566,0.4240896896738659,336.0,2013.0,"['17183607', '12180852', '18271314', '18630803', '18304814', '16133970', '16150235', '16048369', '14623383', '18229397', '18216800', '17227453', '18359908', '18593710', '18398495', '18685332', '16153325']"
23472,21870817,0.46846367019614654,306.0,2014.0,"['20622738', '16101917', '26820748', '8353712', '25774546', '13016103', '1441266', '20702719', '16122162', '12023204', '18526932', '11153196', '15853277', '7908246', '21558737', '28870482', '23499386']"
23473,29760778,0.46649695022517,526.0,2017.0,"['29960675', '25752041', '35720690', '30269126', '26225506', '31019831', '29283884', '29589074', '27414411', '18657621', '29283751', '25566671', '28526192', '32333246', '29384742', '25923066']"
23474,17623995,0.5042906100520935,288.0,2013.0,"['18455501', '20650531', '17620279', '18281997', '18087428', '11996192', '15831653', '11823873', '17374209', '14910823', '20741155', '9397175', '17888587', '35232671', '22567211', '14781171', '16065783', '15744141']"
23475,11301765,0.45875244216415223,252.0,2011.0,"['10836748', '17974387', '10041955', '18365211', '10443756', '9704083', '20799434', '16053946', '11085530', '10917458', '8853482', '11342260', '10679230', '11368591', '11488396', '11443963', '10562661', '9597831']"
23476,28939912,0.4492709639355586,,2016.0,"['11176311', '12646984', '18375106', '27800707', '13455826', '29742867', '20799434', '11492014', '10429917', '25453519', '13403366', '28110711', '27569134', '11224175', '8171984', '12398375', '27580958', '10550137']"
23477,7849341,0.6948376760951647,560.0,2011.0,"['9935444', '9675020', '13547956', '8501291', '12995284', '8662135', '84586', '527047', '9436632', '9642279', '9369687', '13060608', '8130839', '4195038', '8069828', '10421530', '9761771', '9339970']"
23478,18248381,0.5379168275385704,,,"['6736971', '10790277', '55398', '12499290', '1166599', '2315892', '15790883', '133664', '8752885', '2890090']"
23479,9394691,0.5245556668507452,260.0,2010.0,"['21060', '169875', '116564', '47587', '295651', '77366', '1103543', '40158', '92718', '293395', '703323', '393145', '44328', '940127']"
23480,9647295,0.6436663003258489,1258.0,2011.0,"['6736971', '10790277', '55398', '12499290', '1166599', '2315892', '15790883', '133664', '8752885', '2890090']"
23481,28650500,0.49300196881276326,274.0,2016.0,"['30037865', '28684363', '29236555', '26597918', '23014836', '29358518', '25397720', '25488299', '26091228', '26409580', '27206580', '28954200', '28450966', '25688980', '28954112']"
23482,6602822,0.4975154390615171,394.0,2009.0,"['2753843', '5111039', '30336', '6289938', '39346', '4936618', '303200', '6424184', '3365630', '3054684']"
23483,1553885,0.5211621172157607,207.0,2008.0,"['7209860', '3427378', '105660']"
23484,8608740,0.5710836984183195,540.0,2011.0,"['10394384', '13533669', '13420494', '13032249', '9825501', '9680728', '8345521', '9269467', '12104857', '7936123', '10315753', '12986194', '13145654', '13603796', '6364663', '11474470', '12387634', '13541546']"
23485,7628700,0.47255419249026465,320.0,2010.0,"['6150364', '6091497', '7303068', '9652412', '6676768', '6610562', '7694627', '7094592', '5138488', '1242833', '7832151', '362824', '6611059', '7740381', '7007753', '6453270', '9414014', '7923602']"
23486,15813929,0.5071453765668363,343.0,2013.0,"['16110382', '16234269', '25740919', '27997995', '937011', '18304549', '18051048', '16637827', '7882217', '23263425', '13664747', '17262541']"
23487,11443325,0.6288869703067772,368.0,2012.0,"['13060609', '11836562', '11603886', '11836518', '10808965', '13512495', '30977692', '11987465', '10194637', '12690572', '12157403', '12872080', '17832339', '13319888', '12578568', '13037689', '11378402', '11408624']"
23488,291249,0.4593897616949693,316.0,,"['1848211', '62476', '291678', '291571', '291638', '716340', '650579', '981787', '19855', '291709']"
23489,6399851,0.4544926381372961,593.0,2010.0,"['8421031', '11494565', '17386908', '1262434', '8945977', '24693859', '2272159', '15774644', '669030', '1943813', '11965823', '17667054', '906015', '7822865', '1269825', '24953627', '140655', '18569078']"
23490,6399850,0.45953159900162655,674.0,2010.0,"['8421031', '11494565', '17779549', '140655', '13547401', '15774644', '7979699', '7302400', '8480952', '1943813', '8752933', '7704943', '12421773', '13547200', '3437310', '1629940', '11487809', '49281']"
23491,8525338,0.40535386013577573,325.0,2011.0,"['7155027', '9749291', '9264113', '6609769', '6609851', '7447005', '7162142', '7807446', '8514163', '6435578', '4284815', '6764254', '10768183', '7749505', '6449916', '2974581', '6580515', '7236642']"
23492,13408586,0.40179319371406935,224.0,2012.0,"['6643156', '638188', '8320645', '647121', '902010', '103603', '1073750', '1793758', '1062898', '1983779', '7821', '89915', '458275', '8116130', '802630', '6968312', '188442', '3338936']"
23493,15832300,0.5380290353895045,574.0,2013.0,"['16130663', '23156342', '21844946', '12746970', '18196045', '17202819', '16130371', '16034384', '9601072', '10324651', '11992045', '22756712', '17279560', '7767483', '13600356', '10928630', '21851288', '11285675']"
23494,28696452,0.5857878783618427,411.0,2016.0,"['25446343', '28448239', '28374007', '26114463', '26856502', '28954189', '23203252', '28220892', '25566671', '31020402', '29939390', '23566896', '25164304', '25064648', '18054071', '28114396', '25812109', '24711433']"
23495,13223132,0.5113751353409762,512.0,2011.0,"['8542996', '7747064', '11563110', '13060608', '9666870', '9833184', '9874342', '12812550', '10567183', '9553503', '8501291', '8288246', '9761778', '6918909', '8581936']"
23496,6609623,0.4325615106523658,,,"['564830', '19520987', '12367726', '16292157', '12308204', '15792851', '16108628', '17980397', '7198234', '8680025', '3573569', '20759686', '16057061', '13538675', '6695666', '8152607', '2660576', '5014984']"
23497,27170168,0.4426467732738092,336.0,2016.0,"['18667312', '25452936', '25880767', '26804433', '25398324', '17938354', '27274410', '17451238', '23490954', '26848737', '28008158', '17155972']"
23498,77021,0.49449316274553756,399.0,,"['398081', '62033', '514440', '143724', '16078584', '1590979', '607900', '445593', '49614', '274400', '34498', '7519231', '7302394']"
23499,77020,0.5160094096390392,374.0,2002.0,"['77773', '34282', '242201', '183740', '274400', '49603', '1590979', '46890', '62031', '445593', '33458', '462235', '71214', '16200', '225606', '225314', '116296', '169878']"
23500,12923534,0.45748636202081516,401.0,2013.0,"['394878', '22875564', '17342414', '1609032', '16283339', '13555608', '17155003', '12936966', '23472076', '18070897', '16090319', '22393500', '130179', '13638608', '18392806']"
23501,28003002,0.45868504143687605,333.0,2016.0,"['23269128', '26227647', '19148722', '25317147', '27803778', '26034275', '26098510', '22901217', '18070660', '25897878', '32454462', '17323654', '26227314', '24732748', '25739099', '23151530', '22731400']"
23502,410615,0.6068264542540813,128.0,2004.0,"['43296', '1183330', '1462970', '198514', '6411401', '14560', '2595819', '10830696', '8348558', '435440', '475348', '2688865', '249840', '6633075', '1107848', '7670661', '110733']"
23503,24039422,0.6324735161073094,484.0,2015.0,"['17455817', '11069761', '16479479', '451125', '9755769', '1629394', '17931385', '16032329']"
23504,102083,0.47270140818568074,272.0,2007.0,"['219600', '7042374', '1080102', '757068', '10862557', '274619', '68847', '715273', '16062930', '89579', '59396', '186187', '13590724', '101991', '220817', '102442', '9539277']"
23505,8409252,0.4636432266421874,,,"['11716159', '24000895', '652861', '10612968', '1812811', '731551', '11382604', '9221147', '22572537', '6081385', '11179928', '12750745', '22401470', '13356046']"
23506,22583888,0.46633700249264176,172.0,2014.0,"['27208620', '10468931', '11384332', '22673572', '23385181', '22546571', '19878863', '9734574', '10870930', '29415041', '23885618', '24531333', '18894258', '12777016', '8640970']"
23507,16118889,0.48911101799124956,311.0,2013.0,"['17280155', '16050681', '17683790', '18111107', '14741589', '18693119', '15814865', '24763130', '15725683', '18168503', '16130130', '9285458', '18339495', '18141075', '13124997', '18221683']"
23508,7203230,0.5456469125220096,331.0,2010.0,"['2511327', '6920532', '3864664', '11261198', '7779348', '6536961', '8762441', '7295107', '192205', '10154700']"
23509,15858,0.583306057713123,280.0,2004.0,"['397400', '554202', '362592', '303197', '81078', '6399307', '5266279', '10393851', '826362', '44323', '81130', '81153', '394724', '13594857', '13565549', '124838']"
23510,282201,0.5128701475198667,418.0,,"['548580', '392830', '123006', '444371', '365940', '207109', '1793710', '123002', '114476', '744748', '985613', '81038', '444375', '81892', '642952', '763479', '463034']"
23511,18310679,0.4921608562378831,371.0,2014.0,"['17166266', '1293464', '16065497', '16124874', '15942627', '18007522', '426480', '448078', '17832588', '24392720', '13542763', '13547947', '414673', '500996', '28801469', '806605', '13399311', '8273005']"
23512,135433,0.5055341076461253,296.0,1997.0,"['25269', '238458', '758561', '180413', '416757', '169871', '435239', '764640', '222850', '116567', '248382', '95910', '77752']"
23513,30268886,0.38498296410519195,154.0,2016.0,"['20986914', '25245425', '18759729', '23867175', '18106312', '22556062', '21404852', '18479537', '16152916', '10243045', '19448790', '24325638', '28497458', '17275545', '25881546', '7979192', '21510342']"
23514,22716079,0.5286701601465252,352.0,2015.0,"['7700792', '23164354', '22970579', '767893', '8525139', '18134972', '6619827', '18405771', '24402500', '18038760', '18755508', '16005263', '18899291']"
23515,23598680,0.4695734876872969,292.0,2014.0,"['23812905', '23735633', '18661404', '17908022', '26590408', '24782029', '13438190', '20418852', '12295462', '1191293', '18691216', '25338868', '26627340', '18040281', '8887374']"
23516,11987465,0.6055593467546859,354.0,2012.0,"['13037689', '9816077', '8501291', '15709312', '8109141', '12971630', '9553503', '7977037', '10567183', '11418574', '10395576', '10640020', '8903595', '13574184', '13130275', '10578952', '7372975', '11508443']"
23517,16074851,0.5417884202848022,400.0,2013.0,"['22552513', '16248123', '15802794', '6793743', '17978137', '19246477', '20675096', '23395648', '22747768', '15797023', '17365727', '23339814', '6730372', '18089921', '17332422', '13263764', '17465737', '2422837']"
23518,12356958,0.46548964127722947,346.0,2011.0,"['16190523', '20861896', '15990704', '29086638', '18660041', '29079075', '14423057', '18686404', '2260455', '22755271', '23505860', '15853195', '751180', '18285846', '17213519', '22080700', '17322045']"
23519,31389365,0.47203191575190584,400.0,2016.0,[]
23520,581125,0.5860333324740093,103.0,2002.0,"['13284272', '13101981', '18826', '317966', '436090', '264945', '304806', '599588', '4711854', '733473', '13598725', '70787', '541024', '813235', '1439856', '159929']"
23521,18240439,0.4371205369696215,10.0,2014.0,"['16113606', '17842040', '20911660', '15792316', '12788124', '13549218', '17303139', '16102412', '16130641', '18597268', '16181630', '17334538', '17402724', '11974142', '331830', '20359719', '17149396', '17449197']"
23522,755023,0.4636918361561789,608.0,2000.0,"['40866', '304217', '650746', '5970607', '91101', '262267', '757018', '25781', '1335568', '498282', '223380', '85873', '3689171', '1261669', '230855', '102266']"
23523,23688792,0.5557154197603273,298.0,2016.0,"['25320766', '21843165', '21936937', '22718701', '31020402', '25667026', '23924355', '22056895', '28818313', '25862970', '21518344', '22718751', '15993203', '22020592', '25064648', '25785807', '24033058', '33643994']"
23524,18119448,0.41590928768610375,,2014.0,"['14061955', '16102412', '10165761', '17924944', '15792316', '13549218', '20256261', '18309803', '16181625', '11431896', '17303139', '20359719', '17926775', '15673520', '13638131', '18782855', '17934493', '18079793']"
23525,8711617,0.48338525652918535,304.0,2011.0,"['188275', '7044446', '2888317', '9665450', '6287482', '1543965', '4701550', '3295696', '819060']"
23526,11859655,0.3974950344885048,342.0,2012.0,"['7353243', '6004710', '22366', '1991184', '2324416', '2282320', '397756', '2855010', '12345083', '3676968', '13570764', '12328193', '22138441', '12987216', '11926316', '6780702', '16008471', '16255276']"
23527,13157246,0.5878038907418042,399.0,2012.0,"['6323514', '16255223', '13274082', '13051355', '6567600', '9660176', '13543206', '6516513', '23299496', '2933286', '12754336', '8348904', '26018274', '16078584', '15781582']"
23528,6,0.8913840577273777,734.0,2002.0,"['13835', '590324', '10165761', '2141877', '127459', '2282658', '23224', '84369', '19307', '99716', '848878', '279668', '355916', '121823', '337058', '1191449', '14565']"
23529,30652372,0.4870854926439693,128.0,2017.0,"['483445', '3130430', '2000', '124976', '41900', '6316710', '167032', '589503', '439222', '15877', '7952502', '389547', '9320934', '65118', '10785687', '6075580', '13759', '8281069']"
23530,9500884,0.3919544165907509,,,"['10647312', '11251605', '13339167', '94984', '13484697', '16281256', '8813286', '17721551', '10423078', '5571939', '9969055', '12671703', '15999471', '7435194', '8145882', '13646673', '12461118', '264139']"
23531,18213570,0.38802305332665354,190.0,2013.0,"['8640970', '20486835', '10455151', '16091743', '8139822', '15806599', '13182766', '16083009', '15893882', '17262584', '16096299', '13700213', '13625929', '16293298', '16001768']"
23532,21939105,0.44110094969902014,276.0,2014.0,"['25205545', '25725255', '22672721', '20488509', '33949262', '18148554', '25395596', '18388042', '25449316', '25735090', '20575427', '25939487', '18336003', '17802442', '17208665', '23443456', '12029372']"
23533,15109208,0.44050651438059685,288.0,2012.0,"['15798680', '15798757', '11451112', '13590977', '17316589', '15797695', '16030663', '25256386', '17210471', '987756', '16068956', '16240729', '16002023', '497819', '12458860', '15798660', '13112915', '17339214']"
23534,12803252,0.5273014985213137,194.0,2012.0,"['15803907', '15731607', '10159032', '11389419', '17789309', '13183554', '13035035']"
23535,22718800,0.5531040124408937,427.0,2015.0,"['10165761', '11431896', '17928198', '13638131', '18309803', '13618440', '9943270', '14288998', '18518923', '17620113', '17347389', '16085457', '16102412', '17883441', '20443235', '16000044', '17902141', '13138734']"
23536,30363288,0.5030825661978693,672.0,2016.0,"['30078567', '30212517', '28941103', '21946566', '26860699', '28811016', '9633472', '31522139', '31185918', '28118539', '29939037', '32337902', '22359662', '28954021', '26114222', '28962996', '29774026', '23380228']"
23537,3123162,0.513808420142237,336.0,2008.0,"['224220', '6540270', '6257487', '978173', '2220889', '6997193', '6610489', '4791054', '1264916', '6624379', '10573557', '6973574', '6056671', '4457816']"
23538,23492427,0.39899255731864747,650.0,2015.0,"['23524779', '23287202', '24396857', '24611565', '27401260', '24727881', '22875083', '20980680', '21061188', '278288', '102886', '18040285', '15793118', '25543925', '22055287', '25853049', '21017636', '12951328']"
23539,9641411,0.4693977209829244,306.0,2011.0,"['7163870', '8528363', '13035035', '8429688', '8288885', '8133077', '9653862', '6323514', '9879129', '5930640', '15812812', '8348904', '3304619', '5937605', '7935214', '13069659', '8202714', '267404']"
23540,4643301,0.5786004316186599,,,"['6678976', '1354323', '1385783', '6579183', '10834868', '5863651', '342659', '780917', '176843', '10928630', '12796986', '1348596', '3531469', '6567484', '28660', '16037931', '208740', '17315']"
23541,10729298,0.4092436508812747,205.0,2011.0,"['11872164', '6802400', '7988764', '9850897', '11751719', '12306828', '11508657', '11200055', '11024669', '10199424', '11684408', '10041955', '17313458', '10561495', '10562661', '12066725']"
23542,10629328,0.4428057524073948,302.0,2011.0,"['10051549', '10257495', '8645598', '10846905', '3388832', '10858156', '10132286', '13265584', '9507889', '12123486', '12686429', '10792463', '12320285', '6795189', '12226320', '9654828', '18161671', '11597240']"
23543,31199384,0.4401932289164752,360.0,2016.0,"['20980797', '23676401', '17931385', '25397334', '32498439', '25946891', '30738170', '17342753', '22057201', '23586994', '27406805', '20556440', '26072600', '29275562', '26218178', '18054074', '26514517']"
23544,20512144,0.444783175975318,336.0,2014.0,"['18870640', '17693197', '17268748', '18243310', '17349185', '28043896', '20590756', '33297829', '21805681', '17339290', '30761249', '18586487', '22668803', '16094661']"
23545,11058018,0.506235818350824,427.0,2012.0,"['9671126', '7831742', '8480035', '6619499', '7933894', '9666812', '9662386', '9536651', '12995284', '9642278', '7476122', '11563110', '11443325', '13416236', '8070049', '7875327', '9369720', '9553503']"
23546,273921,0.4471184778492373,428.0,,"['774544', '844524', '7042', '588147', '630879', '537009', '642952', '3333402', '100237', '641936', '46306', '1559633', '971747', '386765', '62831']"
23547,13038833,0.5758602386522886,662.0,2012.0,"['13573402', '7704943', '12826714', '6435253', '13269570', '6644111', '13279692', '8420952', '13616278', '12759057', '17562208']"
23548,9552084,0.4230812124356165,702.0,2010.0,"['4134071', '7091488', '9526658', '7954556', '42900', '443392', '395871', '6134826', '346268']"
23549,252938,0.6285651716588603,319.0,2006.0,"['7029', '774337', '2319981', '827900', '24864744', '299344', '58085']"
23550,850432,0.5649585156367873,312.0,2007.0,"['351017', '6767583', '6966881', '10798568', '10021764', '2181657', '13572885', '489456', '15750380', '11804728', '3536806', '3840034']"
23551,13581370,0.5204143504993735,703.0,2012.0,"['10346457', '18007880', '13572197', '12548990', '13394182', '15704386', '11422644', '16077558', '19193490', '18668746', '13031379', '12967412', '13416481', '7914855', '10553047', '15845580', '12080400']"
23552,23168796,0.4630287990650277,368.0,2015.0,"['21412009', '13033947', '13269570', '22051166', '13167775', '18374882', '17665597', '6681108', '25857134', '4413801', '22670746', '15824174', '17450626', '22741275', '17666976', '22886631', '22888800']"
23553,6070896,0.5439788092831812,293.0,,"['9721669', '6549447', '11253988', '1395209', '3615152', '8784679', '6409152', '6185409', '6520376', '9780117', '7889692', '2144899', '734115', '7507946']"
23554,9760071,0.607658893731047,496.0,,"['9643425', '9918110', '9306028', '8601666', '9031163', '10890463', '10631724', '6011147', '9578590', '8430908', '9640042', '7091747', '7786474']"
