,author_id,book_id
6772,4900972,"[29509610, 29509575, 29777634, 29509599, 28442549]"
6773,4902840,"[6514476, 7932973]"
6774,4904383,[17828413]
6775,4904826,"[13327018, 12676614]"
6776,4905327,[20176552]
6777,4906436,"[13554480, 17332257, 17286888, 23245593, 11556960]"
6778,4907397,"[13573784, 12389880]"
6779,4907398,"[13573784, 12389880]"
6780,4911639,[23197845]
6781,4912242,[16129182]
6782,4915737,[11878058]
6783,4918514,"[28954093, 25372801, 27313170, 28114552, 29939058, 28937621, 24044140]"
6784,4918625,[11603886]
6785,4919009,[18074584]
6786,4919495,"[23611985, 23611997, 23611992, 20706320, 23657459, 18721218, 27415451, 32940857]"
6787,4921525,"[19154146, 13281226, 19153883, 17894256, 12670834, 12872294, 11968173]"
6788,4925996,"[11634793, 11635834]"
6789,4928594,[11646671]
6790,4928927,"[15841140, 11647944]"
6791,4934832,[11671686]
6792,4934833,[11671686]
6793,4935608,[16368455]
6794,4936836,[11710189]
6795,4937042,[11680321]
6796,4938697,[11686280]
6797,4938740,[11732092]
6798,4938797,"[11686611, 13449244, 23847924]"
6799,4942228,[30364791]
6800,4945187,[9027853]
6801,4945241,"[16033551, 11709245, 16114712, 16110946, 35463990, 16112191]"
6802,4946295,[14427009]
6803,4946569,"[13457309, 13457300, 11713891]"
6804,4946989,[17373966]
6805,4949972,"[13260515, 12937491, 11378402, 13546912]"
6806,4951964,"[20498767, 12513132, 13519844, 25708672, 13590032, 14755025, 13564272]"
6807,4953558,[12406624]
6808,4953639,[18667909]
6809,4953666,[11737310]
6810,4953744,[11737399]
6811,4954384,[24754560]
6812,4955836,"[122999, 335958, 1423073]"
6813,4956542,[13272633]
6814,4957254,[12400152]
6815,4957267,[11749412]
6816,4959062,"[28628533, 29431527]"
6817,4959103,[11956370]
6818,4959800,"[15733023, 16145639, 11757826]"
6819,4960082,[17313797]
6820,4962350,[11767287]
6821,4965091,"[15736007, 11776582]"
6822,4965551,"[11778281, 13594857]"
6823,4965591,[11778435]
6824,4965778,[13624793]
6825,4966012,"[13086546, 15760523, 16052112, 13601922]"
6826,4968404,"[17673337, 12688952]"
6827,4969406,"[28818217, 27170764]"
6828,4970892,[16000437]
6829,4971535,"[12104686, 25317443, 22395684, 13223532, 19124363, 15787204, 13389546, 27170168]"
6830,4971675,"[11799123, 17378068]"
6831,4971676,[17707758]
6832,4976009,[7711726]
6833,4977539,[11819201]
6834,4979171,[17902184]
6835,4979194,"[11823941, 13617581, 15813929]"
6836,4979301,[34964938]
6837,4980097,"[11249451, 11849680]"
6838,4981235,[23594042]
6839,4981328,[12075543]
6840,4981614,[11832135]
6841,4983102,"[12466776, 13050865, 11836518]"
6842,4983109,"[18967205, 23454794, 13316241, 14290102, 12176883]"
6843,4983116,"[11836562, 15869682, 17035895]"
6844,4983261,"[13695982, 17365722, 11837058]"
6845,4984399,"[12875436, 13334934]"
6846,4984923,"[11843017, 13121784, 15811629]"
6847,4986073,[12676872]
6848,4987918,[12392156]
6849,4988270,"[23596, 16248246, 200335]"
6850,4989166,"[13492583, 13422426]"
6851,4990135,[22129829]
6852,4992618,"[11868241, 13548020]"
6853,4993738,[14794891]
6854,4994753,"[11876043, 25329621, 26241281, 17162718, 18874799]"
6855,4994980,"[29286934, 28767184]"
6856,4996736,"[15811134, 17370021, 13097681, 23391795, 11882171]"
6857,5000251,[138516]
6858,5002639,[18382145]
6859,5005267,"[12901365, 13500402]"
6860,5005386,[15735014]
6861,5005805,[17727316]
6862,5008398,"[32073145, 13211685]"
6863,5008815,"[22549202, 17845725]"
6864,5009050,"[6658573, 13540519, 8567502, 18246269, 11040554]"
6865,5009433,[11984884]
6866,5009570,[15993695]
6867,5012036,"[30971734, 12168133]"
6868,5014564,"[18457506, 21936742, 21404683, 22864523]"
6869,5016187,[25362894]
6870,5016653,[11953675]
6871,5020278,[11965835]
6872,5020435,[13584422]
6873,5020443,"[13479773, 13416481]"
6874,5021072,[15774082]
6875,5022765,"[18243852, 15728807, 11973377]"
6876,5023942,[27245999]
6877,5025620,"[9542904, 6261065, 601379]"
6878,5027020,[11987206]
6879,5027236,"[18052875, 18090000, 11988046]"
6880,5028484,"[12933542, 28188348, 12780764, 30046401, 11992012, 12177772]"
6881,5029662,"[23168813, 15835630, 11996192]"
6882,5032105,[13542553]
6883,5032196,"[31380398, 2571305, 31567282, 28600081]"
6884,5034167,[12115192]
6885,5038699,"[12028090, 13271555]"
6886,5038955,[25875555]
6887,5039646,[13495947]
6888,5039686,[12030955]
6889,5040774,"[26243996, 11702088]"
6890,5041072,"[23591097, 16000243, 15808412, 27177386, 19486394, 12035966]"
6891,5041733,[12072969]
6892,5041905,[12249184]
6893,5042085,"[25431515, 12039534]"
6894,5042201,"[34964436, 31304766, 29069989, 29452280, 29056083, 31361778]"
6895,5042322,"[17904701, 18388431, 18685580, 16175164]"
6896,5043332,[13594857]
6897,5044365,[25784985]
6898,5044405,"[13412960, 17932303, 12047201, 14062069]"
6899,5044439,[12494108]
6900,5044885,"[60179, 430480, 135284, 765301, 765300, 560635, 560637, 548260, 765296, 833135]"
6901,5045068,[29962194]
6902,5046101,[12144652]
6903,5046525,"[20623254, 12009478, 28220699, 16059404, 13553531, 26795866]"
6904,5047249,"[18176657, 23302835, 12278214, 18808392, 23433197, 22809783, 17202502, 22595728, 22433850, 23634902, 13446343, 22595737, 16279796, 13570162, 21942107, 25157628]"
6905,5049079,[23303508]
6906,5049521,"[11823873, 18633587, 17333269, 29547345, 13594842, 20343959]"
6907,5049815,[12067894]
6908,5050492,[26622026]
6909,5051193,[13596160]
6910,5051802,[12075523]
6911,5053436,[13572607]
6912,5053831,[20804029]
6913,5054179,"[12084278, 18716722]"
6914,5058182,[12099838]
6915,5066179,"[16149739, 23182764]"
6916,5066364,[12131310]
6917,5068487,[25703752]
6918,5069496,"[13267654, 13166650, 17118724]"
6919,5069707,[12143316]
6920,5070203,[14415615]
6921,5070327,[7831435]
6922,5070344,"[13495006, 12603698]"
6923,5073330,"[28177280, 24468673, 13411825]"
6924,5073459,"[16111258, 12157365, 12924288]"
6925,5073471,[12157403]
6926,5074162,"[13233726, 12516692]"
6927,5074920,[25772321]
6928,5076860,[12170410]
6929,5077530,[15993695]
6930,5081315,[13618611]
6931,5085738,[12205360]
6932,5085889,[12205949]
6933,5089521,[16099213]
6934,5091902,"[20698199, 19521039, 19521037, 13482259, 19521040, 12242419]"
6935,5093822,[12361729]
6936,5095403,[12243291]
6937,5096013,[12304615]
6938,5096069,[12479289]
6939,5097017,"[16057050, 17802744, 13542773, 12003546]"
6940,5099194,[22313308]
6941,5099865,[16078245]
6942,5100095,"[12260608, 18579803]"
6943,5100336,[25401833]
6944,5102036,"[14296568, 12267497]"
6945,5102264,[12268194]
6946,5103225,[11515955]
6947,5105261,[17707758]
6948,5105592,"[14058817, 15763354, 12572995]"
6949,5106204,"[18718925, 23278546, 25603695, 16074961, 15946134, 13131693, 12283261, 13613563]"
6950,5107011,[12396795]
6951,5108399,"[28588101, 24611587]"
6952,5108648,[13558188]
6953,5108885,[12980966]
6954,5108886,[12668517]
6955,5109302,"[28637696, 20665248]"
6956,5113138,"[12558610, 12308723]"
6957,5113251,[9727730]
6958,5114859,[12314606]
6959,5116661,"[17729340, 17229699, 13517589, 12330365]"
6960,5116849,"[15993695, 17222198]"
6961,5117618,"[17902184, 13057774]"
6962,5120291,[14743283]
6963,5121644,"[12781016, 12770150]"
6964,5122868,[12344321]
6965,5124235,[18136779]
6966,5125372,[9744175]
6967,5127366,[14743234]
6968,5127753,"[17448817, 13556285]"
6969,5127816,[28114413]
6970,5128829,"[14287169, 12362454]"
6971,5130239,[12602428]
6972,5130837,"[12368303, 13485266, 13453604]"
6973,5130924,"[13062645, 16074582, 12292002]"
6974,5131290,[12369705]
6975,5131305,[12895386]
6976,5132157,"[11196925, 11060998]"
6977,5133625,"[13099703, 18486492, 17840598, 12376605]"
6978,5135449,"[16120370, 16130371, 25430202, 12381722, 18632219, 13635645]"
6979,5137209,"[13628670, 13038786, 12387007]"
6980,5137530,"[34051373, 20642659, 30008825, 26522071, 22393174, 25361852, 13568836, 22295304]"
6981,5137999,"[12389247, 23219020]"
6982,5138153,[13606393]
6983,5139046,[16067232]
6984,5139182,"[19279000, 20799156]"
6985,5139410,"[14078007, 12393154]"
6986,5139659,"[20492095, 12393892]"
6987,5139707,[12394032]
6988,5139754,[16095765]
6989,5140429,[159816]
6990,5140626,"[12363795, 14836136, 12893536]"
6991,5141144,"[34817962, 25601399]"
6992,5141684,[12399654]
6993,5145808,"[23168765, 17910091, 12411635]"
6994,5145815,"[12879875, 15811653, 17802762, 13594857]"
6995,5147170,[18940399]
6996,5149795,"[18515732, 15766602]"
6997,5149973,"[25686886, 23434427, 22432732]"
6998,5150716,"[17620248, 14296543, 12427544]"
6999,5152573,[12453199]
7000,5152709,"[12434581, 15780370, 16004684, 13010376]"
7001,5153546,[12488364]
7002,5153812,[15706166]
7003,5157083,[13338730]
7004,5157126,[15993695]
7005,5157217,[12268318]
7006,5157472,"[18079712, 12971665]"
7007,5158478,"[93101, 229724, 10196565, 774368, 7527588, 7123161, 606488, 6913918, 3312298, 759893, 791872, 1039041, 273921, 3636515]"
7008,5158514,[12456298]
7009,5162273,[18466420]
7010,5167118,[12754689]
7011,5169211,"[100397, 28873]"
7012,5169382,[880461]
7013,5169670,"[17736129, 15827382, 13742264]"
7014,5170812,"[12715259, 13355781]"
7015,5171255,"[14078007, 12393154]"
7016,5171573,"[13560839, 12962374]"
7017,5172000,[21950952]
7018,5172281,[12506433]
7019,5173683,[12686372]
7020,5174290,[2269324]
7021,5179624,"[12534692, 12970510]"
7022,5179982,[10857421]
7023,5179983,[10857421]
7024,5179984,[10857421]
7025,5180626,[12537426]
7026,5181752,"[18369100, 29079130, 27821729, 18666295, 18666293, 18666302, 18666303, 18666300, 18666301, 17060640, 23285716]"
7027,5183827,"[13060700, 14760286]"
7028,5184237,"[17236613, 12518734, 13139100]"
7029,5185939,[13048895]
7030,5186274,"[29634295, 19430954, 17449197, 28818314, 23068265, 17290244, 17290243, 12558285, 25110513, 17232090, 20702029, 20701975, 24611587, 15713147]"
7031,5187310,[16083206]
7032,5187772,[1270247]
7033,5188131,[15698948]
7034,5188441,[15787077]
7035,5188888,"[16101063, 16101099, 12568505, 18667776]"
7036,5190768,"[31930313, 23497497]"
7037,5191012,[12578568]
7038,5192136,[12582784]
7039,5192582,[17302136]
7040,5197636,[25474267]
7041,5198413,"[13175466, 12602129]"
7042,5198894,[15698948]
7043,5200845,[18283006]
7044,5201074,[12608311]
7045,5201320,"[17228405, 25192567, 25875555]"
7046,5203044,[13159395]
7047,5204504,[43818]
7048,5205412,[6147527]
7049,5207982,[22718687]
7050,5209023,"[941226, 279969, 1433530, 13227699]"
7051,5211857,[34517748]
7052,5212370,[8177852]
7053,5212441,[18040275]
7054,5212747,[12643556]
7055,5214733,"[28097860, 28220944, 23848085]"
7056,5217055,"[478276, 201381]"
7057,5217313,[30269126]
7058,5217831,[12663991]
7059,5218360,"[25647300, 18599667, 12665819]"
7060,5219114,[12668959]
7061,5219553,[18657033]
7062,5219609,[16078245]
7063,5219613,[11926311]
7064,5224760,[12691271]
7065,5226809,"[17164123, 13506975]"
7066,5227478,[12701339]
7067,5227552,"[13011828, 13537594]"
7068,5227963,[12928703]
7069,5228256,"[22328533, 12711662]"
7070,5228940,"[12922874, 28455004, 20525909]"
7071,5234245,"[12961248, 13246626]"
7072,5234352,"[13518975, 18459458]"
7073,5235501,[32940886]
7074,5235537,[13251805]
7075,5235670,"[12732267, 15748960]"
7076,5237120,[12737082]
7077,5237562,[7854325]
7078,5237606,"[13326372, 25650677]"
7079,5238854,[25370363]
7080,5239344,[15802987]
7081,5240334,"[12846930, 13504052, 18588895, 15828982, 13349742]"
7082,5241424,[12752529]
7083,5241601,"[33158526, 23245593]"
7084,5244478,"[6278121, 29464494, 462658, 6458635, 13329252, 11551, 11553, 11552, 11555, 11557, 12384652, 16213785, 13155477, 970547, 79307]"
7085,5244595,[12912387]
7086,5244611,"[13024138, 21939160]"
7087,5249479,[29434403]
7088,5249972,[11737311]
7089,5251026,"[12788061, 15755965]"
7090,5251086,"[22219681, 1906381]"
7091,5251202,"[13641721, 20734562]"
7092,5252348,[12792988]
7093,5253229,[13505602]
7094,5255014,"[1098714, 16233191, 398218, 23215466, 1499469, 1628260, 1012276, 219182, 700817, 153850, 34264, 10951002, 587293, 34268, 10756459, 153849, 15945614, 16101115, 2643052, 288600, 17302963, 290131, 38675, 38676, 9735478, 3940051, 1468077]"
7095,5256725,[17336078]
7096,5256726,[17336078]
7097,5257090,[12810754]
7098,5257588,"[12812539, 16235831, 26367010, 24971241]"
7099,5257898,[12813938]
7100,5258016,"[28954093, 17902184, 20642659, 12814333, 33838972, 28114552, 23719342, 25330014, 24998915]"
7101,5258855,[14652563]
7102,5258872,[13629260]
7103,5259692,[34497909]
7104,5259792,[8468812]
7105,5259915,[32332687]
7106,5260599,"[14781171, 12823329]"
7107,5260678,[23686004]
7108,5263747,"[12834648, 16116896, 17791549]"
7109,5263939,[12345083]
7110,5264182,[17910665]
7111,5265246,[12840318]
7112,5265741,"[15809856, 12970812, 15993695, 13647343, 17372310]"
7113,5265998,"[13445306, 18051183, 13260668, 13260670, 27272698, 12842828, 17980299, 22733616]"
7114,5266986,[12846739]
7115,5268232,[16150465]
7116,5268599,[12853150]
7117,5268600,[12853150]
7118,5268601,[12853150]
7119,5268815,[12854055]
7120,5270204,[7898018]
7121,5272503,[18133040]
7122,5275086,[12878796]
7123,5275596,[24896872]
7124,5276341,"[20903363, 17181509, 24402708, 26805518]"
7125,5277290,[12888138]
7126,5278088,"[16130530, 12891555]"
7127,5278438,"[13412943, 13048093]"
7128,5279368,[9630640]
7129,5280531,"[19140641, 12900806]"
7130,5281726,"[14760859, 12905462]"
7131,5282280,[13350732]
7132,5282421,[21981650]
7133,5282455,[20702025]
7134,5284725,[18733699]
7135,5284782,"[23206075, 23608940, 17736129, 20618864]"
7136,5286654,[14522607]
7137,5286855,"[15847757, 13502970, 32972153, 13281637, 12925063, 24931971]"
7138,5287305,[12926807]
7139,5287392,[18429929]
7140,5288442,"[18693883, 33843449, 12930909, 24611587, 31450752, 18667954, 28186257]"
7141,5288510,"[564204, 3772535]"
7142,5289122,[25423972]
7143,5292476,[13801447]
7144,5294594,"[13265572, 21944665]"
7145,5294897,"[29496535, 18042620, 13597203, 16049113, 13555460, 12953903, 20262813]"
7146,5295120,"[16000044, 23367265, 23367261, 17342701, 17465467, 12954620, 20821149, 22571365, 23367270, 25065631, 18668021, 16279698, 21192477]"
7147,5295294,"[22665244, 21428915]"
7148,5295520,[13065962]
7149,5296442,[1312183]
7150,5296727,[16114201]
7151,5297049,[10810955]
7152,5297892,[12961889]
7153,5298385,"[17403037, 16280717]"
7154,5298677,"[12964268, 17209757, 13574184, 17463583]"
7155,5298949,[12964966]
7156,5299577,[16092145]
7157,5299886,[13598407]
7158,5300237,[18167025]
7159,5300258,"[16028045, 19521039, 19521037, 9630902, 9630894, 6723628, 19521040, 12670968]"
7160,5301256,[13572358]
7161,5302476,[18774918]
7162,5303332,"[19401348, 16046550, 20946405, 26797462, 15791085, 32498439, 15940309]"
7163,5303668,[29410991]
7164,5305353,[12983701]
7165,5307635,"[12296595, 17286729, 15787790, 10913887, 14740456]"
7166,5307736,[15814699]
7167,5308881,"[16231403, 14059265]"
7168,5308882,"[16231403, 14059265]"
7169,5309409,"[13594769, 16048393, 15993695, 18528639, 22724958, 34602513, 21911337]"
7170,5309942,[13394182]
7171,5310508,[17623344]
7172,5312020,[16108066]
7173,5312381,[13014543]
7174,5313027,"[13005731, 29361219]"
7175,5314499,[13010310]
7176,5314516,"[13506133, 15840340, 17377636, 19367518, 23266329]"
7177,5314630,[13067404]
7178,5314867,"[13011252, 13484720]"
7179,5318567,[30753517]
7180,5319212,[13023410]
7181,5321218,[13029036]
7182,5321667,[20943650]
7183,5321960,"[22453253, 13031380, 17339335, 19272409, 16149408, 13497929, 15778514, 13437141, 19272456]"
7184,5322773,[35264052]
7185,5322850,[13033924]
7186,5322924,[13034113]
7187,5322962,"[15781464, 17377989]"
7188,5323170,"[16045203, 23014712, 12925656]"
7189,5324146,"[29496535, 17859577, 13542374]"
7190,5324198,"[17910067, 13037538, 16059370]"
7191,5325360,[36]
7192,5328113,[18241346]
7193,5328364,[13048895]
7194,5328369,[13048895]
7195,5328370,[13048895]
7196,5328371,[13048895]
7197,5328601,[11060998]
7198,5328602,[11060998]
7199,5329496,[22701387]
7200,5329790,"[13052452, 13483340]"
7201,5331802,[13607320]
7202,5331983,"[30753743, 17790234, 15714476, 13064233, 13533650]"
7203,5332306,"[17929423, 21867533]"
7204,5333638,"[13421146, 20826544]"
7205,5333703,[13062713]
7206,5335592,[13581407]
7207,5335601,"[15981347, 20429000, 17981911]"
7208,5335865,"[24585761, 26835834, 18269916, 35264052]"
7209,5335920,"[13069372, 15730267, 15808851]"
7210,5340653,[26352523]
7211,5341919,[13134437]
7212,5342474,[13087212]
7213,5344384,"[13092515, 16668339]"
7214,5345100,[22890979]
7215,5345162,"[14758840, 13094607, 14758836]"
7216,5346143,[25845800]
7217,5346249,[13499365]
7218,5347935,[9466840]
7219,5348132,"[20483084, 22864838]"
7220,5351025,"[13397978, 13398025, 13110891]"
7221,5351355,"[17834122, 23296234]"
7222,5351607,[15993695]
7223,5351847,"[28078791, 24611587]"
7224,5351849,"[30971784, 22749698, 13112921]"
7225,5352392,[13488364]
7226,5354687,"[35025114, 29102939]"
7227,5354926,[13649239]
7228,5354958,[13294746]
7229,5355031,"[13121817, 22403015]"
7230,5355122,"[24722156, 14289042, 25030446]"
7231,5355373,[15980188]
7232,5355675,[13132237]
7233,5356562,"[17668968, 25720838, 34016323]"
7234,5357448,[13182495]
7235,5359213,[25362894]
7236,5359218,[22823221]
7237,5359732,[13136967]
7238,5360266,"[15831705, 25362662, 16106444, 22246738, 22246717, 22246684, 15832002, 15995593]"
7239,5360651,[13139452]
7240,5361693,[17080266]
7241,5362029,[13519964]
7242,5365396,"[21544228, 19138878]"
7243,5367387,[13160434]
7244,5368048,[13162223]
7245,5370775,[3168038]
7246,5371025,"[13628855, 13562180]"
7247,5371078,[13173379]
7248,5372461,[13177385]
7249,5372462,"[20642659, 13177385, 26114389]"
7250,5372463,[13177385]
7251,5372464,[13177385]
7252,5373338,[13579397]
7253,5373614,[13180484]
7254,5374297,"[13182274, 16054932, 14686464, 13495244]"
7255,5374955,[18216708]
7256,5374995,[13131080]
7257,5375087,[13184403]
7258,5375088,[13184403]
7259,5375890,[17465485]
7260,5376046,"[13187162, 17571248, 18764360, 16074843, 16074851]"
7261,5376167,[10243045]
7262,5377476,"[31298846, 29427818, 16303287, 28927033]"
7263,5381542,[13209542]
7264,5382939,[13411788]
7265,5386283,[24903355]
7266,5386594,[13224118]
7267,5386858,[29960675]
7268,5387551,"[13227064, 22613067, 19471715]"
7269,5390266,"[13184962, 13573764]"
7270,5390444,"[20519006, 16059435]"
7271,5390719,"[25502933, 15804084]"
7272,5391075,[13542456]
7273,5391472,[25875555]
7274,5392304,[13450478]
7275,5392744,[13031380]
7276,5392955,"[6076675, 6441539]"
7277,5393357,"[13244372, 16067683, 15723916]"
7278,5393419,"[25390583, 17398829]"
7279,5393895,[17707758]
7280,5395602,[13552865]
7281,5397013,[21544276]
7282,5398571,[22456909]
7283,5399219,"[20797388, 23379431, 13517498, 13517495, 13517496]"
7284,5399453,[8129662]
7285,5402447,"[13330100, 13272713]"
7286,5403541,"[23451034, 18667112, 29758013, 25863014]"
7287,5403927,[13343283]
7288,5404521,"[17842040, 24611587]"
7289,5404616,"[25159315, 13279692, 17318676]"
7290,5406182,"[15733144, 25471700, 13284052]"
7291,5406978,"[13447670, 16277039]"
7292,5407284,[15829015]
7293,5407300,"[17349153, 20306792]"
7294,5407915,[20935097]
7295,5413207,[13322609]
7296,5414574,[24515547]
7297,5415110,[11926311]
7298,5415687,[13329738]
7299,5415688,[13329738]
7300,5416090,"[18630439, 13260802]"
7301,5419377,[13340658]
7302,5421050,"[28577883, 17385231, 26047687]"
7303,5421861,[13348320]
7304,5422230,[13349556]
7305,5424285,[13373170]
7306,5424286,"[17061189, 20420174, 22387723, 18269815, 21806047]"
7307,5429309,"[24693021, 13370523]"
7308,5429635,[13451641]
7309,5430216,[13372875]
7310,5430378,"[22911719, 16103765, 29857730, 12576579]"
7311,5431181,[17156415]
7312,5432032,[13378361]
7313,5432887,[13380680]
7314,5436815,[33509082]
7315,5437013,[13390709]
7316,5437976,"[13584400, 13432620]"
7317,5438808,[13395504]
7318,5441556,"[17377165, 32098198]"
7319,5442345,[15705459]
7320,5442390,[25537680]
7321,5442570,[13411799]
7322,5442755,[122999]
7323,5442756,[122999]
7324,5442759,[21950253]
7325,5444060,"[28810197, 22639535]"
7326,5444500,[27259205]
7327,5444795,"[16085468, 16035274, 13411245]"
7328,5445059,[22031465]
7329,5445166,[13411964]
7330,5445209,"[20661211, 34415420, 15993695, 17233708, 14060081, 24517353, 13412018, 17787229]"
7331,5445782,[7102544]
7332,5445830,[13797103]
7333,5446186,"[27876170, 27876118, 27876157, 2132220, 27876188, 27876137]"
7334,5446303,[24885661]
7335,5446913,"[13414835, 17162437, 15851511, 20300224, 15765699, 18211884]"
7336,5447353,[13415915]
7337,5447836,[13416853]
7338,5448112,[13489872]
7339,5448154,[13640928]
7340,5448225,[13417737]
7341,5448409,[36]
7342,5449042,[18490635]
7343,5449630,"[13558157, 13558184, 23876958]"
7344,5451511,[13420494]
7345,5455609,"[8976692, 9917942]"
7346,5455610,[9917942]
7347,5455612,"[8976692, 12831376]"
7348,5457646,[303496]
7349,5458477,[29742151]
7350,5458573,"[13423229, 13606511]"
7351,5463981,[17707758]
7352,5466147,[37193]
7353,5471774,[13422432]
7354,5481957,"[25076057, 279969, 17334481, 16255632, 6471230, 6471231, 7822778, 1130444]"
7355,5502079,[29632245]
7356,5502630,"[13183554, 15800553, 12685077, 13183556]"
7357,5529995,"[18513556, 22875082, 19539103]"
7358,5553854,[23882997]
7359,5553877,[30724961]
7360,5560132,[13425130]
7361,5560488,"[18332010, 22673361]"
7362,5565007,[13425149]
7363,5582891,"[15775101, 13432219]"
7364,5589615,[15845097]
7365,5596285,"[12349653, 13183510, 13183512, 17571358, 12349654, 11029842]"
7366,5604797,[16054252]
7367,5605601,[25742254]
7368,5607896,"[17264131, 13436345]"
7369,5607897,"[17264131, 13436345]"
7370,5607899,[13069014]
7371,5607900,[13069014]
7372,5609118,"[20578958, 26727264]"
7373,5610529,[13438525]
7374,5610652,"[29774075, 27802741]"
7375,5610950,[13167096]
7376,5614141,"[1913193, 592807, 1231900]"
7377,5616191,"[13506255, 13445008]"
7378,5618089,[17838247]
7379,5618190,"[17786014, 26016162, 27619091, 17333471]"
7380,5618684,[23490950]
7381,5618752,[30753517]
7382,5619151,[19297505]
7383,5621761,[16083032]
7384,5621828,[32622501]
7385,5621921,[92377]
7386,5622334,[18469987]
7387,5622645,[13450223]
7388,5625945,"[21396155, 25733660]"
7389,5625978,"[15726842, 17325157]"
7390,5626120,"[17280122, 13455513]"
7391,5626138,"[13455553, 24611587]"
7392,5640137,[13273621]
7393,5659982,[18488572]
7394,5660578,[8989664]
7395,5661809,"[35264052, 24998247]"
7396,5665404,[100394]
7397,5665572,[29863883]
7398,5667167,[17910665]
7399,5672314,[7843500]
7400,5684225,[450371]
7401,5694181,"[20804029, 13606054]"
7402,5698327,[16180723]
7403,5725313,"[7280026, 10096884]"
7404,5725459,[777425]
7405,5726831,"[17264568, 13511349, 13478247, 13604857, 21964532]"
7406,5732087,[11646671]
7407,5741473,[11040918]
7408,5751572,[23015062]
7409,5752145,"[17667916, 23309705, 13482750, 24867021, 17303139, 23495112, 29003305, 30112512]"
7410,5752359,[13483201]
7411,5752454,[57913]
7412,5752810,"[17159305, 13484226, 15988916, 19337400]"
7413,5752854,[12279259]
7414,5753326,[13264490]
7415,5753331,"[13466202, 18196600]"
7416,5753870,[15456561]
7417,5753883,"[23351877, 25105321, 7736327]"
7418,5754196,[21863903]
7419,5754682,[13486830]
7420,5755229,[29909523]
7421,5755316,[13490777]
7422,5755322,[20605428]
7423,5755523,[13491299]
7424,5755699,[13491655]
7425,5756547,[26155898]
7426,5756901,"[16079648, 13494123, 15734953]"
7427,5757332,[29347711]
7428,5757399,[13273621]
7429,5757400,[13273621]
7430,5757476,"[13495219, 15731772]"
7431,5758689,[16207327]
7432,5758692,[21855285]
7433,5759093,[13498421]
7434,5759214,[13600791]
7435,5759417,[1116627]
7436,5759763,[18523028]
7437,5759851,[13552268]
7438,5760167,"[17860621, 17860567, 18004534, 15725907]"
7439,5760240,[18643060]
7440,5760737,"[23444482, 28114552]"
7441,5761577,[23596104]
7442,5761580,"[25394547, 22328541, 31246863]"
7443,5761611,[13503808]
7444,5762464,"[27811018, 25903400, 16079615, 18395230, 22802281, 25875555]"
7445,5763118,[1270247]
7446,5763119,"[13590724, 17572020]"
7447,5763250,[16062807]
7448,5763298,[13507509]
7449,5763301,"[15927484, 17901769, 17310126, 13507512, 18667312]"
7450,5764225,[13515493]
7451,5764273,"[16208685, 29584838]"
7452,5764543,[22117059]
7453,5765088,[3303559]
7454,5765897,[13512495]
7455,5766043,[13512759]
7456,5766244,"[6285236, 105660, 3350218, 870667]"
7457,5767064,"[13598026, 13514468]"
7458,5767418,[13515176]
7459,5767496,[17157707]
7460,5767815,[13177385]
7461,5767839,[13516027]
7462,5767840,[13516027]
7463,5767871,[13553254]
7464,5768382,[18464576]
7465,5768539,[6767166]
7466,5768569,[13517384]
7467,5768611,"[28562419, 26074185, 31371485]"
7468,5769305,[13611183]
7469,5769441,[13279716]
7470,5769665,[13519812]
7471,5769734,[13519942]
7472,5769764,[15954310]
7473,5769884,"[15757348, 13520274]"
7474,5770081,[15845097]
7475,5770353,[6746528]
7476,5770397,[7898018]
7477,5770753,[27013558]
7478,5771610,[13530224]
7479,5771853,"[13530566, 26796308]"
7480,5772144,"[9532901, 13531835]"
7481,5772158,"[15823466, 13414506, 13642245, 17262584]"
7482,5772887,[13537213]
7483,5773639,[13539142]
7484,5773867,"[20484563, 15079819, 13539723]"
7485,5774051,"[9830133, 13493042, 871657, 2113261, 9813572]"
7486,5774362,[28957290]
7487,5774415,[35264052]
7488,5774768,[16205710]
7489,5774830,[13541721]
7490,5775185,[876637]
7491,5775502,[4097025]
7492,5775621,[551454]
7493,5777705,[25111061]
7494,5777764,"[16074843, 16074851]"
7495,5777960,[13546207]
7496,5777997,"[13546433, 22540205]"
7497,5778089,"[13547477, 17191535]"
7498,5778099,[13547778]
7499,5778174,[32308123]
7500,5778231,[8697285]
7501,5778486,"[18404320, 23014676, 13548909, 26114354]"
7502,5778695,"[13549375, 17195831]"
7503,5778769,[13549523]
7504,5779081,[6646849]
7505,5779135,"[25927255, 17950402]"
7506,5779282,[26848787]
7507,5779980,"[12377549, 25118836]"
7508,5780097,[12074910]
7509,5780197,[13562515]
7510,5780410,[13553378]
7511,5780445,"[13553459, 18075001]"
7512,5780485,[16124062]
7513,5780491,[13553588]
7514,5780686,"[25597060, 20518872, 26166883, 20945093]"
7515,5781637,[13556068]
7516,5781888,[20804029]
7517,5782137,[17831605]
7518,5782149,"[15808830, 13588355, 18143069]"
7519,5782568,[22320471]
7520,5783151,[16290859]
7521,5783675,[13560382]
7522,5783775,[13519942]
7523,5784286,[13562007]
7524,5784430,"[22754818, 17561496, 13562109]"
7525,5784534,"[20893389, 13562334, 13562336, 17934405]"
7526,5785094,[33970903]
7527,5785462,[17341173]
7528,5785692,"[13564666, 22916532, 30032302, 21844932, 17817925, 18457827]"
