book_id,title,num_pages,publication_year,average_rating,text_reviews_count,ratings_count,title_without_series,similar_books
6727322,"Incarceron (Incarceron, #1)",464.0,2010.0,3.64,984,5054,"Incarceron (Incarceron, #1)","['6234910', '6580515', '7826116', '7312120', '7031835', '639754', '7995207', '12010981', '6461779', '6768411', '7095831', '13438522', '7179686', '6659597', '1829655', '7006426', '7670714', '6494966']"
176967,"The Hollow People (The Promises of Dr. Sigmundus, #1)",224.0,2007.0,3.51,92,790,"The Hollow People (The Promises of Dr. Sigmundus, #1)","['536531', '2590733', '472193', '515042', '17724644', '7811491', '9972827', '1655293', '399442', '12972669', '6450020', '296188', '24544806', '1080657', '2571305', '11379220', '1112694', '2813562']"
20002,"The Fall of the Kings (Riverside, #3)",510.0,2003.0,3.62,118,1666,"The Fall of the Kings (Riverside, #3)","['3437354', '542357', '836592', '5886131', '6290240', '461990', '6743476', '257991', '23854']"
55451,"Return to Labyrinth, Vol. 2",192.0,2007.0,3.79,68,958,"Return to Labyrinth, Vol. 2","['100623', '2122914', '574350', '1018139', '247901', '55453', '2270906', '1971721', '3423708', '2669953', '1349087', '425025', '544569', '3356695', '799068']"
55453,Labyrinth: A Novel Based on the Jim Henson Film,,,4.2,116,1707,Labyrinth: A Novel Based on the Jim Henson Film,"['14977', '14976', '264919', '1911138', '237012', '100623', '25934858', '574350', '1971721', '3356695', '21411992', '728867', '2270906', '1018139', '321588', '22548044', '2443783', '765313']"
3030779,"Stonefather (Mither Mages, #0.5)",112.0,2008.0,3.84,162,1696,"Stonefather (Mither Mages, #0.5)","['1199210', '510431', '1574006', '87234', '141660', '2316941', '1515502', '157882', '226487', '8649246', '287090', '126437', '18023', '299482', '21249', '177019', '23700532', '2817028']"
937727,"Swept Away (The Secret of the Unicorn Queen, #1)",121.0,1988.0,4.27,34,293,"Swept Away (The Secret of the Unicorn Queen, #1)","['937726', '499253', '499266', '420383', '97998', '308744', '1060850', '674252', '507506', '6333584', '499268', '122103']"
231989,"The Wayfarer Redemption (Wayfarer Redemption, #1)",613.0,2001.0,3.93,248,12754,"The Wayfarer Redemption (Wayfarer Redemption, #1)","['515587', '384354', '264066', '1961495', '202061', '144127']"
29751984,"Ice Crypt (Mermaids of Eriana Kwai, #2)",426.0,2016.0,4.41,48,258,"Ice Crypt (Mermaids of Eriana Kwai, #2)",[]
319644,"Gregor and the Marks of Secret (Underland Chronicles, #4)",343.0,2007.0,4.21,911,24303,"Gregor and the Marks of Secret (Underland Chronicles, #4)","['6185409', '15801381', '4934587', '112879', '2842323', '6457334', '3407703', '2159225', '982184', '7456030', '9531', '47881', '286136', '261458', '303454']"
10390182,"The Man in the Moon (Guardians of Childhood, #1)",,,4.28,383,2463,"The Man in the Moon (Guardians of Childhood, #1)","['12467482', '13260591', '6321821', '814858', '6525501', '11276119', '12987902', '8672097', '10574666', '2936121', '11276075', '11344755', '9918452', '2314803', '11722716', '2277310', '11051239', '7552359']"
17332365,"Words of Radiance (The Stormlight Archive, #2)",38.0,2014.0,4.77,42,220,"Words of Radiance (The Stormlight Archive, #2)","['17608111', '12652457', '11100431', '2890090', '9268487', '22055280', '18138189', '23346335', '12395241', '8447255']"
544238,Endless Blue,352.0,2007.0,3.86,56,983,Endless Blue,"['6669085', '664640', '673023', '6605730', '7431850', '1909000', '6948420']"
544239,"Tainted Trail (Ukiah Oregon, #2)",320.0,2002.0,4.07,36,960,"Tainted Trail (Ukiah Oregon, #2)","['1909000', '664641', '184777', '129019', '707491', '1103881', '466371', '767462', '7065784', '18136725', '363061', '837063']"
544236,"Alien Taste (Ukiah Oregon, #1)",320.0,2001.0,4.01,80,1416,"Alien Taste (Ukiah Oregon, #1)","['129019', '466371', '664643', '184777', '1171778', '535343', '767462', '222846', '36161', '8435074', '148285', '2305391']"
18305603,"Firebolt (The Dragonian, #1)",288.0,2013.0,3.97,50,200,"Firebolt (The Dragonian, #1)","['22591993', '13425812', '18463622', '15830512', '17450990', '18247275', '18282428', '24764571', '6564182', '25666071', '12035671', '14287807', '31929095', '17972727', '18518269', '15735201', '17975812', '28231804']"
62291,"A Storm of Swords (A Song of Ice and Fire, #3)",1177.0,2003.0,4.54,15318,477834,"A Storm of Swords (A Song of Ice and Fire, #3)","['8447255', '944076', '811161', '25300956', '2029361', '104091', '2152871', '28689', '91965', '400899']"
62292,"Sword in the Storm (The Rigante, #1)",448.0,2001.0,4.24,158,7080,"Sword in the Storm (The Rigante, #1)","['1937397', '57691', '362814', '17236583', '1406126', '688300', '43917', '1344428', '558658', '3391271']"
7683254,"Monster Hunter Vendetta (Monster Hunter International, #2)",612.0,2010.0,4.24,530,12492,"Monster Hunter Vendetta (Monster Hunter International, #2)","['13542616', '12695591', '7268509', '13536649', '10439703', '2808554', '12024990', '6465697', '155459', '11500077', '12754336', '13101795']"
19366810,"Downfall (Cal Leandros, #9)",352.0,2014.0,4.16,126,1195,"Downfall (Cal Leandros, #9)","['9653862', '21840287', '24346414', '12925178', '20957430', '6611074', '16065477', '17736097', '18693994', '15794860', '8429688', '20631613', '20579053', '22370652', '23571350', '15831550', '16090527']"
7238737,"Being Jamie Baker (Jamie Baker, #1)",353.0,2010.0,4.03,576,5312,"Being Jamie Baker (Jamie Baker, #1)","['15792218', '16066163', '35684527', '13517980', '15737640', '33028791', '15840340', '15846144', '12440865', '18163199', '16109369', '16081655', '7265417', '16053042', '16178376', '11325353', '19302569']"
9518461,Dragon's Time,,,3.95,36,214,Dragon's Time,"['127583', '238964', '127582', '127581', '1599109', '77752', '10724639', '77563', '177955', '15808618', '349731', '1046649', '1117715', '8253182', '9784068']"
14897141,"Closed Hearts (Mindjack Series, #2)",342.0,2012.0,3.94,170,1629,"Closed Hearts (Mindjack Series, #2)","['16064396', '9637979', '18363841', '12679804', '13555460', '17617373', '18733699', '13327018', '15699243', '13400912', '17609113', '28227333', '12603783', '12043254', '18489227', '13568903', '13233726', '27867136']"
594574,The Fortress of the Pearl (Elric #8),212.0,1990.0,3.76,44,2334,The Fortress of the Pearl (Elric #8),"['60134', '8658529', '1620414', '297387', '106334', '715276', '3715012', '338329', '1216097', '1216094', '552358', '1433530', '16488']"
43893,"Naked Empire (Sword of Truth, #8)",736.0,2004.0,3.82,506,40185,"Naked Empire (Sword of Truth, #8)","['15550', '129308', '13888', '142885', '62482', '144116', '185198', '177191', '49388']"
43892,"Blood of the Fold (Sword of Truth, #3)",623.0,1997.0,3.99,848,61426,"Blood of the Fold (Sword of Truth, #3)","['129312', '13895', '28485', '153175', '231990', '92846', '144110', '18884', '317613', '227452', '185224']"
43890,"Phantom (Sword of Truth, #10)",673.0,2007.0,3.98,64,1131,"Phantom (Sword of Truth, #10)","['15557', '13891', '144116', '129308', '231990', '62482', '1861407', '1123827']"
7507657,Hearts At Stake (The Drake Chronicles #1),248.0,2010.0,3.97,55,224,Hearts At Stake (The Drake Chronicles #1),"['38564', '7242757', '7095692', '8428115', '6976966', '7744064', '7091747', '7132233', '8592303', '7804173', '9780099', '8529230', '10890463', '7629756', '6011147', '7239607', '7770715']"
13450043,"Darkness, Kindled (Fire Spirits, #4)",390.0,2013.0,4.21,126,1857,"Darkness, Kindled (Fire Spirits, #4)","['16077544', '25722504', '451125', '13367528', '13500089', '17377989', '15711844', '12039404', '16036611', '1629394', '1021662', '9393967', '13505406', '13493241', '13627343', '18121154', '18284102', '13446541']"
13699834,"The Fallen Series Boxed Set (Fallen, #1-4)",,2012.0,4.33,38,1130,"The Fallen Series Boxed Set (Fallen, #1-4)","['14367071', '11782608', '13631481', '16441349', '15826112', '13573576', '274143', '10867437', '14575371', '3341787', '593916', '22471865', '17987508', '2602556', '22196581', '7994660', '15868993', '13590570']"
222818,The Stolen Child,321.0,2007.0,3.71,107,663,The Stolen Child,"['126348', '81072', '371638', '9767', '16789', '463024', '1100941', '186442', '554202', '207107', '123011', '987027', '7061706', '58', '102883', '86895', '459700', '627203']"
24888,The Boy Who Couldn't Die,161.0,2005.0,3.67,229,1537,The Boy Who Couldn't Die,"['22403130', '9541783', '26186828', '15730526', '764348', '8609337', '6867962', '6340838', '17667130', '228916', '2470680', '9555905', '22322089', '6795250', '11022544', '605545', '3348007', '222387']"
17235894,"The Change (Unbounded, #1)",354.0,2013.0,3.85,137,821,"The Change (Unbounded, #1)","['17695207', '11053921', '9226657', '19540806', '16036141', '18457557', '13509306', '8553735', '16378530', '17185748', '15962381', '12180852', '18248834', '13494839', '17350387', '10589156', '18140254', '17699357']"
13241659,"Ever After (The Hollows, #11)",435.0,2013.0,4.45,1857,22597,"Ever After (The Hollows, #11)","['10184403', '15732001', '12528745', '13484974', '10331050', '11544421', '13413589', '16065783', '15803758', '13630629', '15795549']"
603211,The Wishsong of Shannara (The Original Shannara Trilogy #3),504.0,1988.0,3.97,54,968,The Wishsong of Shannara (The Original Shannara Trilogy #3),"['429883', '13878', '29119', '404223', '618245', '554777', '16488', '716329']"
25610486,"The Vampire's Mail Order Bride (Nocturne Falls, #1)",370.0,2015.0,3.91,715,4725,"The Vampire's Mail Order Bride (Nocturne Falls, #1)","['17373966', '25145161', '17974128', '19153880', '10869273', '33987046', '12961622', '23565966', '27985651', '25917341', '23130866', '17411175', '22172449', '24664678', '26889328', '17162953', '22368254', '11247508']"
18077311,City of Bones: The Little Book of Quotes,112.0,2013.0,4.4,43,1020,City of Bones: The Little Book of Quotes,"['17164657', '17346858', '16117900', '17860998', '13612970', '2477262', '15786171', '18690583', '24874242', '7372975', '17466604', '17344841', '11381908', '7810863', '15896685', '17256087', '217253']"
20322287,"Disney After Dark (Kingdom Keepers, #1)",,,3.91,67,285,"Disney After Dark (Kingdom Keepers, #1)","['10552088', '410363', '4720743', '2251655', '1836755', '170136', '4901837', '6871095', '6322865', '42048', '2272515', '888942', '430349', '7737834']"
197459,"Sunset (Warriors: The New Prophecy, #6)",303.0,2007.0,4.36,339,20726,"Sunset (Warriors: The New Prophecy, #6)","['7023', '774337', '827900', '58085', '52863', '18948492']"
34539,"Going Postal (Discworld, #33)",377.0,2004.0,4.36,94,836,"Going Postal (Discworld, #33)","['224534', '49616', '64401', '148809', '202449', '13759', '3093789', '357', '77207']"
34532,"Hogfather (Discworld, #20; Death, #4)",432.0,2006.0,4.22,1038,51272,"Hogfather (Discworld, #20; Death, #4)","['49616', '1125867', '116351', '148809', '239922']"
34534,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",256.0,2001.0,4.04,770,24762,"The Amazing Maurice and His Educated Rodents (Discworld, #28)","['892095', '49630', '47510', '1125889', '982184', '381334', '352701', '564206', '1491117', '440496']"
957931,Fulgrim,512.0,2007.0,3.95,178,4179,Fulgrim,"['80155', '815091', '7922982', '6057020', '1678745', '8697285', '10838911', '6022863', '768929', '16130716']"
7727518,Goddess of Spring (Goddess Summoning #2),401.0,2011.0,4.22,38,226,Goddess of Spring (Goddess Summoning #2),"['25065', '14741589', '12241620', '7268566', '6611074', '30199', '708321', '74491', '96131', '2345603', '13600791', '3189684', '3307144', '292046', '2952941', '7094585', '745780', '19908']"
24769,"Blue Noon (Midnighters, #3)",384.0,2007.0,3.85,704,14143,"Blue Noon (Midnighters, #3)","['3463179', '6412843', '53134', '565593', '350790', '23242', '673946', '5927554', '181432', '794700', '866253', '2230044', '282438', '1178132', '283494', '2870651', '17005']"
24761,"An Acceptable Time (A Wrinkle in Time Quintet, #5)",343.0,1990.0,3.86,434,13847,"An Acceptable Time (A Wrinkle in Time Quintet, #5)","['31115139', '541340', '91836', '100610', '24963', '962769', '116561', '1136569', '1003351', '533690', '312077', '615431', '118768', '153808']"
24767,"Touching Darkness (Midnighters, #2)",336.0,2006.0,3.89,659,16300,"Touching Darkness (Midnighters, #2)","['53134', '350790', '6390465', '6412843', '565593', '2230044', '3463179', '182332', '6082128', '23242', '794700', '30329', '5927554', '673946', '112969', '6318035', '493124']"
24764,"The Last Days (Peeps, #2)",286.0,,3.53,516,8486,"The Last Days (Peeps, #2)","['53134', '344778', '6394349', '17005', '6750738', '7513915', '30336', '349435', '2157324', '7693853', '283494', '5927554', '183274', '303208', '820890', '6382952', '836700', '2933271']"
15329,The Hobbit,306.0,,4.25,762,7733,The Hobbit,"['25300956', '104091', '44687', '64216', '62012', '201342', '15568', '11350430', '140225', '222576', '13931', '119324', '40158', '177250', '7345', '10090', '239103', '264007']"
2599651,Garden Spells,290.0,2008.0,4.07,111,531,Garden Spells,"['15811526', '7960890', '807108', '22896', '6330979', '18404320', '9205766', '3109566', '681545', '9792287', '600567', '4944721', '7005509', '223462', '6477931', '6238910', '4313522', '962671']"
2599653,"Garden Spells (Waverley Family, #1)",290.0,2008.0,4.07,154,861,"Garden Spells (Waverley Family, #1)","['15811526', '7960890', '807108', '22896', '6330979', '18404320', '9205766', '3109566', '681545', '9792287', '600567', '4944721', '7005509', '223462', '6477931', '6238910', '4313522', '962671']"
575004,"Ghost Walk  (Harrison Investigation, #2)",400.0,2005.0,4.05,238,6048,"Ghost Walk  (Harrison Investigation, #2)","['616469', '609902', '194003', '65567', '228117', '1079813']"
21535284,"Blood Assassin (The Sentinels, #2)",405.0,2014.0,4.05,152,883,"Blood Assassin (The Sentinels, #2)","['24763130', '19083232', '22450745', '23643974', '19083223', '21298206', '21972728', '21917866', '7757810', '23581261', '22694784', '22913338', '17605113', '6979452', '13542778', '15803815', '24346718']"
29895188,The Edge of the Blade (The Uncharted Realms #2; The Twelve Kingdoms #5),400.0,2016.0,3.98,46,216,The Edge of the Blade (The Uncharted Realms #2; The Twelve Kingdoms #5),[]
23000308,Under the Trees,,2016.0,4.18,57,85,Under the Trees,"['24241190', '29332802', '18580977', '29363136', '27823995', '31375113', '28235568', '28689100', '18192743', '29413642', '31640741', '29629592', '29404772', '26878246', '17451033', '29531572']"
10508775,On a Dark Wing,320.0,2011.0,3.28,131,402,On a Dark Wing,"['12859473', '11593221', '8225495', '11814613', '9597831', '12085568', '10066376', '268985', '12075543', '13177213', '11740889', '12972685', '8715841', '6313326', '11251011', '10783492', '12005076', '13576477']"
13077542,"Anna Dressed in Blood (Anna, #1)",373.0,2012.0,3.96,290,1109,"Anna Dressed in Blood (Anna, #1)","['13409145', '10261812', '8673931', '9504214', '9535352', '13584415', '9917957', '13316241', '8542996', '12971662', '8715032', '9415956', '10429015', '6369113', '8843789', '9239571', '8603765', '8288246']"
345563,"Carnacki, the Ghost Finder",192.0,2006.0,3.78,64,839,"Carnacki, the Ghost Finder","['305036', '224618', '3673665', '864386', '525010', '3573959', '9213328', '1329392', '4494813', '59396', '1704093', '129011', '1496309', '60075', '1243395', '3389768', '854552', '1206331']"
22798836,"Dangerous Deception (Dangerous Creatures, #2)",293.0,2015.0,3.82,286,2368,"Dangerous Deception (Dangerous Creatures, #2)","['11031589', '22310860', '17234664', '22445886', '22460532', '17912283', '11861743', '20613816', '9542904', '17790217', '17558080', '25315922', '22539894', '21480854', '15723625', '11464996', '26876374']"
2402971,"The Magician (The Secrets of the Immortal Nicholas Flamel, #2)",464.0,2008.0,4.09,2256,69515,"The Magician (The Secrets of the Immortal Nicholas Flamel, #2)","['2475768', '1375896', '3002302', '203659', '6764787', '833332', '4544390', '2144899', '133772', '298568', '2866413', '187315', '2304317']"
1926061,"Rees (Tales of the Shareem, #1)",216.0,2007.0,3.75,124,2195,"Rees (Tales of the Shareem, #1)","['1204341', '5973979', '237020', '695637', '1054581', '170462', '1269558', '621633', '2012171', '6904657', '5820101', '3545754', '1737068', '8204809', '6213796']"
6467009,"The Immorality Engine (Newbury and Hobbes, #3)",355.0,2011.0,3.92,114,1255,"The Immorality Engine (Newbury and Hobbes, #3)","['11225502', '9280057', '645954', '8129662', '580446', '13584816', '9744175', '6665902', '10900324', '11291902', '12603677', '421130', '13085609', '10575783', '9570832', '9276833']"
10103026,"Highland Hunger (MacNachton Vampires, #8) (Knights, #0.6)",304.0,2011.0,4.01,37,461,"Highland Hunger (MacNachton Vampires, #8) (Knights, #0.6)","['1479284', '9741843', '10154527', '9939976', '39396', '12120268', '9835932', '817830', '6241543', '8581597', '6920532', '7881318', '12196501', '10846154', '6473073', '9657219', '12815303', '184874']"
582663,"The Empress' New Clothes (Trek Mi Q'an, #1)",329.0,2006.0,3.66,174,3885,"The Empress' New Clothes (Trek Mi Q'an, #1)","['170462', '7888573', '3666207', '29472124', '209304', '10477903', '1204341', '12754048', '5820101', '12361693', '6941225', '7203997', '108891', '1973126']"
60154,"The Sailor on the Seas of Fate (Elric, #2)",225.0,1989.0,3.94,150,7236,"The Sailor on the Seas of Fate (Elric, #2)","['102241', '60134', '715277', '8658529', '106334', '338329', '443765', '585576', '952357']"
5863651,"Blood of Ambrose (Morlock Ambrosius, #1)",401.0,2009.0,3.43,61,737,"Blood of Ambrose (Morlock Ambrosius, #1)","['3531469', '7022843', '9766146', '6913778', '6900601', '7143298', '6314293', '6567484', '11282970', '9359808', '729578', '5200548', '8684418', '5037673', '7069161', '1374429', '1468912', '7378426']"
12015268,"Destined (Wings, #4)",365.0,2012.0,4.19,47,260,"Destined (Wings, #4)","['9915707', '9720766', '10552965', '8448478', '8708376', '9064899', '6740756', '10215963', '10345642', '9504212', '8501291', '10640020', '9816077', '8070049', '12270931', '8662135', '9239571', '11838803']"
597033,"Soul Music (Discworld, #16)",378.0,1995.0,4.02,126,2217,"Soul Music (Discworld, #16)","['49627', '1125867', '3425216']"
396356,"The Vampire Lestat (The Vampire Chronicles,  #2)",481.0,1997.0,4.06,50,858,"The Vampire Lestat (The Vampire Chronicles,  #2)","['200538', '43818', '60837', '47588', '43796', '30274', '141454', '128506', '607090', '773989', '23082546', '476206', '39307']"
291693,Tangled Webs (Starlight & Shadows #2),370.0,2003.0,3.89,35,2102,Tangled Webs (Starlight & Shadows #2),"['291536', '291489', '2082906', '981787', '569526', '285255', '62463', '1496088', '62471', '1262591']"
15742902,"The Wizard and the Warlord (The Wardstone Trilogy, #3)",424.0,2012.0,4.06,50,333,"The Wizard and the Warlord (The Wardstone Trilogy, #3)","['18042263', '9868979', '15757717', '12088709', '9708598', '15713051', '13295344', '18269478', '13640540', '15746227', '12642558', '338113']"
15985395,"Heart Fortune (Celta's Heartmates, #12)",384.0,2013.0,3.97,55,698,"Heart Fortune (Celta's Heartmates, #12)","['729574', '25537608', '15810877', '584009', '8037903', '19280949', '13577420', '7065784', '206855', '17985530', '21520932', '24346718', '18743286', '7305671', '13554199']"
13093165,"Immortally Yours (Monster M*A*S*H, #1)",320.0,2012.0,3.65,134,661,"Immortally Yours (Monster M*A*S*H, #1)","['11556615', '13491655', '13455680', '6929566', '6998871', '13517402', '16028404', '13057047', '13480407', '12031673', '17786110', '16034218', '11508610', '13412557', '18045510', '11394929', '12784862']"
23013327,The Murdstone Trilogy,320.0,2014.0,3.34,48,145,The Murdstone Trilogy,"['11737656', '28869898', '15727599', '18248483', '1141198', '7965565', '20518906', '21544277', '20702056', '22748072', '16277555', '6705246', '12037551', '17333985', '20989321', '17797266', '776281', '7885622']"
169885,"Magician's Ward (Mairelon, #2)",288.0,1997.0,4.13,163,6440,"Magician's Ward (Mairelon, #2)","['222843', '1041257', '1103543', '250612', '111626', '195381', '34282', '116566', '59', '2828595']"
169880,Caught in Crystal (Lyra #4),293.0,1987.0,3.73,79,1303,Caught in Crystal (Lyra #4),"['116566', '1462462', '363918', '703280', '174649', '122137', '12922874', '674252', '463125', '17572336', '32591', '232279', '459740', '77353', '65101']"
169881,"The Raven Ring (Lyra, #5)",348.0,1995.0,3.93,110,1796,"The Raven Ring (Lyra, #5)","['176306', '47533', '174648', '294936', '222850', '77355', '511206', '20073', '363918', '83061', '111626', '327460', '367336', '504122', '1290767']"
26689,"Thunderbird Falls  (Walker Papers, #2)",408.0,2006.0,3.85,231,5356,"Thunderbird Falls  (Walker Papers, #2)","['14013', '676905', '297898', '7858184', '6659254', '6782468', '7827387', '1662589', '6257487', '9670016']"
25526296,"Every Heart a Doorway (Wayward Children, #1)",173.0,2016.0,3.87,3984,17070,"Every Heart a Doorway (Wayward Children, #1)","['24327445', '28963596', '25692886', '29387827', '26114291', '26883560', '25664279', '28696615', '29437887', '24819482', '25791216', '25481955', '25450286', '25010941', '27209443', '23199431', '25819519', '27158853']"
2866718,"Untamed (House of Night, #4)",338.0,,3.95,3051,192869,"Untamed (House of Night, #4)","['261122', '2753843', '263148', '39346', '2985500', '2802316', '4936618', '346266']"
10180166,"Fate (Wyndrah, #1)",,,3.64,33,293,"Fate (Wyndrah, #1)","['10803880', '13611330', '9584989', '11382391', '11128896', '12990037', '9409062', '6935632', '8143995', '8444907', '18306804', '11273979', '14287483', '11186892', '12072288', '10878744', '15730014', '17621376']"
7955579,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)",223.0,2010.0,4.45,359,3587,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)","['13830', '127586', '121822', '37586', '6164358', '807968', '68458', '9783491', '444304', '7987', '12127750', '51428', '784911', '259836', '47570', '773693', '169879']"
17436893,"Haunted Asylums, Prisons, and Sanatoriums: Inside Abandoned Institutions for the Crazy, Criminal & Quarantined",212.0,2013.0,3.53,37,130,"Haunted Asylums, Prisons, and Sanatoriums: Inside Abandoned Institutions for the Crazy, Criminal & Quarantined","['239402', '6662799', '20605423', '20786094', '140258', '20893370', '6580611', '13542456', '1716125', '6081786', '17854535', '17565160', '76460', '794277', '11494113', '238078', '430388']"
17477,"The Wishing Chair Collection: Three Exciting Stories in One.  The adventures of the Wishing Chair, The Wishing Chair Again, More Wishing Chair Tales",510.0,2002.0,4.3,39,1243,"The Wishing Chair Collection: Three Exciting Stories in One.  The adventures of the Wishing Chair, The Wishing Chair Again, More Wishing Chair Tales","['7699554', '47888', '20652625', '2502122', '150679', '139226', '2053988', '150806', '1422646', '1401859', '578270', '974111', '862890', '1527062', '1402332', '120419', '969141']"
16077558,"Reckoning (Dark Prophecy, #1)",276.0,2012.0,3.79,35,117,"Reckoning (Dark Prophecy, #1)","['13628670', '21594327', '13548020', '16075803', '23451030', '17183317', '15830181', '15988916', '15776730', '17257322', '15775101', '17974764', '15784247', '16089573', '13355953', '15727215', '17364276']"
92846,"Antrax (Voyage of the Jerle Shannara, #2)",405.0,2002.0,3.95,138,13168,"Antrax (Voyage of the Jerle Shannara, #2)","['185192', '13818', '534420', '144112', '429883', '62479', '537116', '137628', '116572']"
92845,"The Black Unicorn (Magic Kingdom of Landover, #2)",307.0,1999.0,3.76,219,14304,"The Black Unicorn (Magic Kingdom of Landover, #2)","['15496', '148205', '260230', '286507']"
17302559,"Thief's Magic (Millennium’s Rule, #1)",553.0,2014.0,3.83,444,4311,"Thief's Magic (Millennium’s Rule, #1)","['17899422', '21010919', '18667112', '21421126', '18486037', '18516090', '17333287', '15793154', '9694311', '13092515', '17910065', '19106050', '18453119', '20646731', '24611565', '18077958', '7788549', '18522304']"
24754560,Compendium,477.0,2015.0,3.87,67,156,Compendium,"['18111787', '25756324', '18688074', '7977568', '25425896', '15711734', '22600837', '29413642', '24973127', '13081566', '24995762', '22836402', '24932833', '24976080', '26004639', '197378']"
12696396,The Troupe,512.0,2012.0,3.83,37,114,The Troupe,"['12826714', '12993570', '12109372', '12074910', '11577576', '15749033', '12854055', '14580791', '13033947', '13454328', '11515333', '6555133', '25664279', '9626382', '10867724', '13531806', '12804197', '10193060']"
883287,"First Test (Protector of the Small, #1)",224.0,1999.0,4.24,40,383,"First Test (Protector of the Small, #1)","['21060', '169871', '940127', '444313', '393145', '9475725', '44328', '116567', '363416', '248377', '147844', '176788']"
20362706,Neverwhere: BBC Dramatisation,4.0,2013.0,4.33,229,2036,Neverwhere: BBC Dramatisation,"['23347067', '12027627', '12027613', '23609592', '23977361', '11233886', '1014769', '908620', '23700532', '21525136', '2041218', '3742322', '6344286', '6337816', '9244058', '4673227', '12027599', '17148575']"
23271194,Woundabout,288.0,2015.0,3.39,38,136,Woundabout,"['22105019', '16101085', '23476820', '22673361', '22718717', '18332162', '20537712', '21929297', '17355332', '23399241', '25205326', '25241871', '17080052', '17080054', '17286819', '15793167', '22763030', '20307785']"
1961496,To Ride Hell’s Chasm,681.0,2009.0,3.82,61,735,To Ride Hell’s Chasm,"['367336', '437790', '401454', '189161', '10719103', '544406', '11282970', '13590694', '11711794', '3328803', '6401209', '153220', '427067', '10928630', '467457', '101949']"
1961495,"The Dark Age (The Ancient Future, #1)",560.0,1996.0,3.93,122,2086,"The Dark Age (The Ancient Future, #1)","['2080863', '209496', '6249203', '450695', '264067', '384353', '198581']"
16071681,"Pegasus and the Origins of Olympus (Pegasus, #4)",376.0,2012.0,4.53,93,1538,"Pegasus and the Origins of Olympus (Pegasus, #4)","['15799164', '7080362', '9327497', '377621', '16068950', '18430246', '8008082', '16032562', '4906733', '21294203', '18596588', '17793698', '18114583', '16043647', '22308675', '28245673', '16101179']"
36282887,"Fairytale Shifters 1-4, #5 (Fairytale Shifter, #5)",,2017.0,4.08,107,551,"Fairytale Shifters 1-4, #5 (Fairytale Shifter, #5)",[]
3519921,The Messenger,305.0,2008.0,3.53,117,701,The Messenger,"['22713259', '3707819', '6661955', '13037532', '12994828', '2814155', '8545230', '3846735', '8440680', '3953171', '22238165', '6140310', '21489564', '821597', '23705513', '2798992']"
33574090,What the Hell Did I Just Read (John Dies at the End #3),375.0,2017.0,4.28,186,1100,What the Hell Did I Just Read (John Dies at the End #3),[]
25218679,Soul Crossed (Of Demons and Angels #1),294.0,2015.0,3.46,39,110,Soul Crossed (Of Demons and Angels #1),"['30333745', '11706892', '29382653', '17306433', '21488424', '25744874', '16075803', '28232752', '30332541', '13596160', '17257322', '17737994', '9465677', '15168751', '22542585', '16089573', '18278888', '13495811']"
15746892,Through the Skylight,400.0,2013.0,3.66,35,177,Through the Skylight,"['13231998', '13495346', '14931151', '13547778', '8928051', '17318693', '15797023', '15733023', '13005731', '18209357', '9918317', '7180320', '13624404', '13572812', '13429644', '17379587', '16043630', '4917832']"
10721934,"Lord of the Vampires (Royal House of Shadows, #1)",281.0,,3.94,480,7657,"Lord of the Vampires (Royal House of Shadows, #1)","['11178774', '11308086', '10802904', '10390255', '11556615', '10088540', '8534780', '13310624', '8531290', '9996331', '9216061', '10377196', '9556889', '10430194', '10428848', '10379766', '9868970', '30199']"
2439336,Alive in Necropolis,437.0,,3.27,213,827,Alive in Necropolis,"['7897677', '7841347', '125796', '5885771', '6187905', '3676748', '2324416', '63746', '17332287', '21535640', '508666', '12558738', '3447207', '22678827', '465851', '5966354', '555517']"
8664091,"Red Glove (Curse Workers, #2)",7.0,2011.0,3.98,34,110,"Red Glove (Curse Workers, #2)","['6594657', '13409145', '8299165', '7670661', '8708376', '7497552', '10165761', '7726036', '6768413', '9955669', '8542996', '2873356', '8662135', '10261812', '8543252', '6369113', '7969452']"
33230813,Heartblaze 3: Vampire Eternal (Heartblaze #3),280.0,2016.0,4.78,48,59,Heartblaze 3: Vampire Eternal (Heartblaze #3),[]
192204,"Only With a Highlander (Highlander, #5)",,,4.31,68,2323,"Only With a Highlander (Highlander, #5)","['6503378', '2581194', '191151', '677098', '50720', '1982347', '120049']"
460334,"Priestess of the White (Age of the Five, #1)",688.0,2006.0,3.84,68,749,"Priestess of the White (Age of the Five, #1)","['384353', '450695', '4268272', '6237480', '1177331', '1937397', '1859553', '827612', '264064', '58437']"
16144869,"Blood Song (Raven's Shadow, #1)",575.0,2013.0,4.46,108,515,"Blood Song (Raven's Shadow, #1)","['6342483', '15790883', '13616278', '18513718', '17910124', '15790816', '18657632', '18310619', '18947303']"
