,book_id,author_id
20412,21532075,[354490.0]
20413,21532109,[567167.0]
20414,21534901,"[1330292.0, 1004238.0]"
20415,21535271,"[108424.0, 4173628.0]"
20416,21535284,[40881.0]
20417,21538202,[9355.0]
20418,21538215,[1691206.0]
20419,21538656,[6863455.0]
20420,21541794,[7045055.0]
20421,21544228,"[5365396.0, 314367.0, 4198583.0]"
20422,21544276,"[440975.0, 7313627.0, 5397013.0, 17303138.0, 185594.0]"
20423,21544670,"[1040132.0, 2925501.0, 4401700.0]"
20424,21558275,[8084320.0]
20425,21558972,[6535367.0]
20426,21560619,"[33919.0, 899110.0]"
20427,21562651,[3396842.0]
20428,21566652,[7084186.0]
20429,21569527,[123463.0]
20430,21570066,[317741.0]
20431,21570389,[1330292.0]
20432,21635564,[7898495.0]
20433,21636649,[2962410.0]
20434,21691788,"[21748.0, 2146135.0]"
20435,21793259,[3857639.0]
20436,21793439,[7791997.0]
20437,21793828,[7334288.0]
20438,21795840,[8107261.0]
20439,21796750,[2919140.0]
20440,21796912,[8109273.0]
20441,21798470,[8108129.0]
20442,21800397,[1370283.0]
20443,21801144,"[6474348.0, 4132657.0]"
20444,21801491,"[7022844.0, 8109021.0]"
20445,21805265,[6564325.0]
20446,21806047,[5424286.0]
20447,21806369,[6540633.0]
20448,21806405,[8111038.0]
20449,21806455,[8111053.0]
20450,21806701,[2860219.0]
20451,21813327,"[4175419.0, 334840.0]"
20452,21813338,"[131337.0, 9018.0, 1221698.0, 6919077.0, 96300.0, 58971.0, 72451.0, 8988.0, 1443712.0]"
20453,21816324,"[1221698.0, 5122.0]"
20454,21816737,"[5989.0, 218908.0]"
20455,21820919,[121364.0]
20456,21825398,[7190903.0]
20457,21826050,[6904400.0]
20458,21839074,[7062570.0]
20459,21840424,[88609.0]
20460,21840448,[133838.0]
20461,21842237,[4134859.0]
20462,21843165,[8119768.0]
20463,21843217,[8119789.0]
20464,21844932,[5785692.0]
20465,21845139,[4824985.0]
20466,21845757,[4097555.0]
20467,21847375,"[38550.0, 748787.0]"
20468,21849253,[5808037.0]
20469,21851568,[7091823.0]
20470,21851572,[7091823.0]
20471,21853321,[324620.0]
20472,21853633,[566874.0]
20473,21853637,[1106214.0]
20474,21853753,[8123145.0]
20475,21853774,[7190350.0]
20476,21854696,[6439448.0]
20477,21855285,[5758692.0]
20478,21855894,[2880618.0]
20479,21857321,[2357.0]
20480,21857371,[246753.0]
20481,21857389,"[71688.0, 21748.0, 336058.0, 8125324.0]"
20482,21857517,[6522075.0]
20483,21857530,[6522075.0]
20484,21857722,[6522075.0]
20485,21857935,[6572571.0]
20486,21858453,[1370283.0]
20487,21858682,[4430.0]
20488,21859656,[8126382.0]
20489,21863903,"[4005010.0, 14454.0, 6569623.0, 6863587.0, 31321.0, 78024.0, 5754196.0, 4175397.0, 3122955.0, 13557729.0]"
20490,21867533,[5332306.0]
20491,21870140,[3305386.0]
20492,21870817,[7012437.0]
20493,21870863,[790143.0]
20494,21872436,[7262875.0]
20495,21873092,[32401.0]
20496,21874581,[6868809.0]
20497,21874620,[6868809.0]
20498,21874627,[6868809.0]
20499,21878763,[7949493.0]
20500,21881932,[7278507.0]
20501,21882134,[8347.0]
20502,21887138,[1654.0]
20503,21888427,[9494.0]
20504,21890414,[7125700.0]
20505,21890857,[7210024.0]
20506,21893582,[6751095.0]
20507,21894650,[6889132.0]
20508,21895852,[7202532.0]
20509,21896322,[8137290.0]
20510,21897519,[4768263.0]
20511,21898304,[421434.0]
20512,21898402,[2300692.0]
20513,21898414,[2300692.0]
20514,21900138,[7026053.0]
20515,21900558,[24978.0]
20516,21901453,[4575289.0]
20517,21905699,[4153170.0]
20518,21911337,[5309409.0]
20519,21911686,"[272922.0, 3525857.0]"
20520,21911707,[20248.0]
20521,21911709,[2924930.0]
20522,21912226,[8144249.0]
20523,21912247,[3219496.0]
20524,21915526,[825592.0]
20525,21917866,[1141209.0]
20526,21920669,[4637539.0]
20527,21920688,"[1221698.0, 11306.0]"
20528,21920692,[88506.0]
20529,21927520,[2843991.0]
20530,21929537,[4483617.0]
20531,21929539,[4606484.0]
20532,21935308,[5829989.0]
20533,21936742,[5014564.0]
20534,21936862,[24978.0]
20535,21936988,[8152069.0]
20536,21937130,[150038.0]
20537,21937258,[21701.0]
20538,21939105,[4851250.0]
20539,21939160,[5244611.0]
20540,21939269,"[324620.0, 2899437.0]"
20541,21939665,"[8153103.0, 7216269.0]"
20542,21940131,"[3433047.0, 13615251.0]"
20543,21941910,[387792.0]
20544,21942107,[5047249.0]
20545,21942230,[5822331.0]
20546,21944038,[4430.0]
20547,21944665,[5294594.0]
20548,21944884,[1304470.0]
20549,21947239,[2961134.0]
20550,21947629,[7765793.0]
20551,21950253,"[25052.0, 2925860.0, 123040.0, 930100.0, 5442759.0]"
20552,21950952,[5172000.0]
20553,21954756,[8158527.0]
20554,21956219,[25307.0]
20555,21957948,[8159417.0]
20556,21964532,[5726831.0]
20557,21964735,[88506.0]
20558,21965074,[38550.0]
20559,21965714,[3100170.0]
20560,21969455,[4814975.0]
20561,21972431,[7202492.0]
20562,21976510,[6858934.0]
20563,21979832,[8167946.0]
20564,21981650,"[2938140.0, 2938141.0, 5282421.0, 41878.0]"
20565,21984238,[917335.0]
20566,21991206,[421434.0]
20567,21996356,"[32638.0, 7772196.0]"
20568,21996359,[114528.0]
20569,22005757,[7712730.0]
20570,22005854,[6903785.0]
20571,22008590,[375626.0]
20572,22008761,[6570694.0]
20573,22009092,"[7176787.0, 9756331.0]"
20574,22009866,[8178159.0]
20575,22011941,[4824985.0]
20576,22016387,[25307.0]
20577,22016392,[25307.0]
20578,22019756,[5804086.0]
20579,22020023,[6477522.0]
20580,22031465,"[17061.0, 5445059.0]"
20581,22032577,[8196241.0]
20582,22033356,[8185856.0]
20583,22037377,[1077326.0]
20584,22037439,[1077326.0]
20585,22037456,[1077326.0]
20586,22037471,[1077326.0]
20587,22037483,[1077326.0]
20588,22041005,[8159090.0]
20589,22041733,[885393.0]
20590,22042095,[6938728.0]
20591,22042788,[64364.0]
20592,22043566,[6268.0]
20593,22046472,[2909019.0]
20594,22046835,[5865943.0]
20595,22046891,[4430.0]
20596,22046915,[8118497.0]
20597,22050367,[4181354.0]
20598,22051429,[7323620.0]
20599,22053393,[7302140.0]
20600,22053658,[165168.0]
20601,22055262,"[7168230.0, 3099544.0]"
20602,22055276,[107170.0]
20603,22055280,[7086094.0]
20604,22055283,[276660.0]
20605,22055287,[326992.0]
20606,22055289,[182452.0]
20607,22055587,[2958515.0]
20608,22057201,[137902.0]
20609,22059478,[4414255.0]
20610,22060868,[4464118.0]
20611,22062202,[26897.0]
20612,22062213,[26897.0]
20613,22062259,[3074905.0]
20614,22065067,[644355.0]
20615,22067146,[6886454.0]
20616,22068123,"[106.0, 708623.0]"
20617,22069799,[7212275.0]
20618,22070198,[52752.0]
20619,22070838,[7060225.0]
20620,22070953,[6981392.0]
20621,22072083,[6861881.0]
20622,22074449,[798587.0]
20623,22077977,[47104.0]
20624,22081680,[7077654.0]
20625,22086881,[7022586.0]
20626,22087268,[3406550.0]
20627,22088071,[4348137.0]
20628,22090434,[4747895.0]
20629,22091081,"[746724.0, 753637.0]"
20630,22094961,[4499623.0]
20631,22095547,[2471183.0]
20632,22105019,[8203542.0]
20633,22108627,[7375007.0]
20634,22111277,[150038.0]
20635,22117059,[5764543.0]
20636,22125258,[24902.0]
20637,22129146,"[8835.0, 58223.0]"
20638,22129829,[4990135.0]
20639,22130074,[1145041.0]
20640,22138440,[6549285.0]
20641,22147185,"[10746.0, 169487.0]"
20642,22151672,[6268.0]
20643,22151847,[6268.0]
20644,22152434,[6268.0]
20645,22152502,[6268.0]
20646,22162129,[8660.0]
20647,22172449,[8224630.0]
20648,22179446,[5877921.0]
20649,22180790,[6912725.0]
20650,22181319,"[410598.0, 33919.0]"
20651,22181606,[3565.0]
20652,22206705,[25268.0]
20653,22206715,[903992.0]
20654,22208238,[3780.0]
20655,22208252,[7539408.0]
20656,22208277,"[4715088.0, 7371733.0]"
20657,22209539,[8241647.0]
20658,22215757,"[10303.0, 10181.0, 2831771.0]"
20659,22215760,[3099544.0]
20660,22219679,"[20512.0, 331596.0, 26797.0, 16213.0, 288043.0]"
20661,22219680,"[20512.0, 331596.0, 26797.0, 26798.0, 4087657.0]"
20662,22219681,"[5251086.0, 50802.0]"
20663,22219682,"[50802.0, 26797.0, 17370.0]"
20664,22233104,[31425.0]
20665,22236535,[8247794.0]
20666,22237141,"[39839.0, 296516.0]"
20667,22237392,[8271002.0]
20668,22238140,[1957584.0]
20669,22238148,[105839.0]
20670,22238158,[7168230.0]
20671,22238165,[226035.0]
20672,22238181,[108173.0]
20673,22238188,"[46138.0, 64107.0, 3036325.0, 2868678.0, 107744.0, 3400079.0, 37557.0, 4022202.0, 19305.0, 3524.0, 765702.0, 27841.0, 289314.0, 59165.0, 2860219.0, 8988.0, 96300.0, 7083555.0]"
20674,22238192,[1343790.0]
20675,22238194,[8248285.0]
20676,22238200,[4489560.0]
20677,22238209,[1301649.0]
20678,22238689,[1351375.0]
20679,22246544,[4830336.0]
20680,22246684,[5360266.0]
20681,22246717,[5360266.0]
20682,22246738,[5360266.0]
20683,22291630,[10087.0]
20684,22291642,[423163.0]
20685,22292967,[3486225.0]
20686,22293224,[7754966.0]
20687,22293525,[1141209.0]
20688,22294478,[6653788.0]
20689,22295304,[5137530.0]
20690,22295362,"[90037.0, 4130469.0]"
20691,22297786,[7881911.0]
20692,22299648,[4124325.0]
20693,22303684,[21748.0]
20694,22308738,"[7074943.0, 6880847.0]"
20695,22310860,[4485813.0]
20696,22313181,[1349820.0]
20697,22313308,[5099194.0]
20698,22313627,[38550.0]
20699,22313641,[1010796.0]
20700,22313756,[365379.0]
20701,22314178,[7210024.0]
20702,22318426,[43697.0]
20703,22318567,[202312.0]
20704,22318573,[2699594.0]
20705,22319080,[7305513.0]
20706,22319819,[3064305.0]
20707,22320446,[6949698.0]
20708,22320471,[5782568.0]
20709,22323656,[6950740.0]
20710,22323658,[6950740.0]
20711,22323659,[374504.0]
20712,22328058,[5828179.0]
20713,22328533,[5228256.0]
20714,22328541,[5761580.0]
20715,22328546,[7074943.0]
20716,22328558,[7074943.0]
20717,22328559,[8266180.0]
20718,22328567,[143659.0]
20719,22341276,[7801879.0]
20720,22341278,[1418226.0]
20721,22342670,[3408349.0]
20722,22350873,"[298438.0, 25355.0]"
20723,22351151,[4750529.0]
20724,22353165,[6543330.0]
20725,22357750,[4119987.0]
20726,22360830,[4401747.0]
20727,22360832,"[14258047.0, 14258048.0, 6526737.0]"
20728,22361859,[7237038.0]
20729,22365476,[6489221.0]
20730,22369377,[6252.0]
20731,22369392,[6252.0]
20732,22369406,[7074943.0]
20733,22369418,[7074943.0]
20734,22370204,[7843051.0]
20735,22370400,[19729.0]
20736,22371104,[8282527.0]
20737,22386002,[17061.0]
20738,22387723,[5424286.0]
20739,22390385,[8344204.0]
20740,22391592,[8287635.0]
20741,22392755,[6166668.0]
20742,22393174,[5137530.0]
20743,22394480,[8288377.0]
20744,22395433,[85545.0]
20745,22395684,[4971535.0]
20746,22401556,[400367.0]
20747,22401692,[7341923.0]
20748,22403015,[5355031.0]
20749,22404103,[7949493.0]
20750,22404710,"[4005010.0, 3149946.0, 7434788.0, 2127171.0, 8291167.0, 25376.0, 1343790.0, 3138686.0, 3122955.0, 3400079.0]"
20751,22428704,[7060641.0]
20752,22428707,[4279785.0]
20753,22429623,[8294212.0]
20754,22429853,[7314532.0]
20755,22430860,[6538289.0]
20756,22432732,"[5149973.0, 9375501.0]"
20757,22433850,[5047249.0]
20758,22434839,[7375708.0]
20759,22436841,[8296035.0]
20760,22441671,[8265278.0]
20761,22443909,"[989897.0, 99790.0]"
20762,22444972,[7579061.0]
20763,22446630,[7184104.0]
20764,22449225,[14097586.0]
20765,22449288,[15872.0]
20766,22449299,[15872.0]
20767,22449393,[8299478.0]
20768,22449471,[7204487.0]
20769,22450745,[41032.0]
20770,22453253,[5321960.0]
20771,22456224,[15872.0]
20772,22456248,[15872.0]
20773,22456292,[15872.0]
20774,22456909,[5398571.0]
20775,22460416,"[6579126.0, 460870.0, 1000381.0]"
20776,22463760,[2809894.0]
20777,22464760,[8303764.0]
20778,22465163,[7152490.0]
20779,22465605,[2261547.0]
20780,22465726,[4103366.0]
20781,22465896,[8304331.0]
20782,22466070,[1349820.0]
20783,22475352,[7349685.0]
20784,22475781,[65137.0]
20785,22481409,[2960227.0]
20786,22488031,[271685.0]
20787,22489107,[4684322.0]
20788,22489597,[4684322.0]
20789,22490206,[13508694.0]
20790,22491026,[6441452.0]
20791,22494087,[4559822.0]
20792,22499730,[8073042.0]
20793,22500587,[7380291.0]
20794,22500627,[1221698.0]
20795,22504626,[8936025.0]
20796,22504680,"[989897.0, 99790.0]"
20797,22504696,[165105.0]
20798,22504699,[190887.0]
20799,22504700,[639491.0]
20800,22504710,[36276.0]
20801,22518400,[10896.0]
20802,22521580,[7314532.0]
20803,22521588,[2261547.0]
20804,22522080,[74488.0]
20805,22522805,[4280.0]
20806,22522808,[1221698.0]
20807,22522818,"[1654.0, 6870042.0]"
20808,22527615,[8185159.0]
20809,22529349,[49177.0]
20810,22529351,[3433047.0]
20811,22529357,[272814.0]
20812,22529360,[49177.0]
20813,22535408,[4575289.0]
20814,22535463,[5990137.0]
20815,22535481,[7093630.0]
20816,22535531,[4423580.0]
20817,22536182,[4280.0]
20818,22536448,[8152069.0]
20819,22537667,[7087082.0]
20820,22537705,[3508219.0]
20821,22537729,[3486415.0]
20822,22540205,[5777997.0]
20823,22540275,"[7263444.0, 2789848.0]"
20824,22540276,[6244.0]
20825,22543639,[1731936.0]
20826,22543648,[6988.0]
20827,22543948,[3017135.0]
20828,22544040,[202807.0]
20829,22544135,"[4684322.0, 3124176.0]"
20830,22544764,[8730.0]
20831,22544926,[4632661.0]
20832,22545870,"[1330292.0, 737890.0, 6080025.0]"
20833,22546129,[767547.0]
20834,22546577,[7267262.0]
20835,22546584,[4337106.0]
20836,22549202,"[5008815.0, 7191652.0]"
20837,22550398,[2503028.0]
20838,22550717,[8328543.0]
20839,22551747,"[14199.0, 9748.0]"
20840,22553536,"[2988406.0, 1411091.0]"
20841,22553542,"[7341024.0, 4617746.0]"
20842,22557301,[367994.0]
20843,22559561,[6982197.0]
20844,22559712,[4430.0]
20845,22559726,[4430.0]
20846,22561320,[4796263.0]
20847,22561347,"[4684322.0, 3124176.0]"
20848,22561350,[4476934.0]
20849,22561351,[4684322.0]
20850,22565395,"[1221698.0, 5122.0]"
20851,22567177,[8649.0]
20852,22567184,[8649.0]
20853,22568155,[7138546.0]
20854,22570746,[1654.0]
20855,22570785,[276660.0]
20856,22571272,[3251728.0]
20857,22571273,[3267859.0]
20858,22571276,[8333823.0]
20859,22571365,[5295120.0]
20860,22571583,[20248.0]
20861,22571663,[4349837.0]
20862,22571670,[2614.0]
20863,22571699,[40563.0]
20864,22571737,"[4550789.0, 2074749.0, 15620.0]"
20865,22583008,"[5976337.0, 3118938.0]"
20866,22583888,[4106197.0]
20867,22584190,"[276660.0, 623693.0]"
20868,22584966,[8337289.0]
20869,22584974,[234115.0]
20870,22585896,[7105753.0]
20871,22586252,[6549285.0]
20872,22586972,[7391763.0]
20873,22586973,[7391763.0]
20874,22587685,[8158527.0]
20875,22587911,[8338174.0]
20876,22589085,"[7717.0, 64537.0]"
20877,22590207,[6564906.0]
20878,22594209,[143445.0]
20879,22595728,[5047249.0]
20880,22595737,[5047249.0]
20881,22596109,"[852078.0, 7210703.0]"
20882,22596135,[4180775.0]
20883,22598406,[234253.0]
20884,22608400,[7351593.0]
20885,22608767,"[1359944.0, 13739218.0]"
20886,22609112,"[3091065.0, 1411091.0]"
20887,22609198,"[4831360.0, 1733780.0]"
20888,22609306,[4088550.0]
20889,22609309,[2103666.0]
20890,22609356,[8344204.0]
20891,22609559,"[7382047.0, 7382048.0, 8034909.0]"
20892,22609606,[645812.0]
20893,22610732,[4575289.0]
20894,22611561,[923789.0]
20895,22613067,[5387551.0]
20896,22617086,[8066295.0]
20897,22618338,[4106197.0]
20898,22618934,"[3415820.0, 1346653.0]"
20899,22619514,[408766.0]
20900,22621765,[6569197.0]
20901,22632889,[13652.0]
20902,22633363,[1332605.0]
20903,22633620,"[21911.0, 140566.0]"
20904,22635765,[8352985.0]
20905,22635844,[7307458.0]
20906,22635871,"[27498.0, 3082297.0]"
20907,22639535,[5444060.0]
20908,22662559,[6968144.0]
20909,22663629,[6863587.0]
20910,22665244,[5295294.0]
20911,22665330,[2740668.0]
20912,22665494,[7031278.0]
20913,22667437,[8338174.0]
20914,22667736,[221253.0]
20915,22668541,[7010202.0]
20916,22668720,[6429303.0]
20917,22668736,[28569.0]
20918,22668749,[78736.0]
20919,22668755,[7179557.0]
20920,22668768,[17061.0]
20921,22668771,[7798544.0]
20922,22668785,[136127.0]
20923,22668802,[26897.0]
20924,22668811,[40563.0]
20925,22668812,[21748.0]
20926,22671541,[7303977.0]
20927,22673038,[38550.0]
20928,22673361,[5560488.0]
20929,22675091,"[4.0, 64464.0]"
20930,22675924,[15872.0]
20931,22675928,[6244.0]
20932,22675931,"[8367936.0, 3402430.0]"
20933,22676443,[105805.0]
20934,22678141,[4519247.0]
20935,22678827,[7073461.0]
20936,22692312,[7264000.0]
20937,22693143,"[27498.0, 610353.0]"
20938,22693149,[780120.0]
20939,22693160,[5833183.0]
20940,22693181,[6474354.0]
20941,22693307,[7305254.0]
20942,22694784,[64364.0]
20943,22698037,[1304470.0]
20944,22698568,[6953956.0]
20945,22699416,[300145.0]
20946,22701387,"[5329496.0, 4025591.0, 1067608.0, 293603.0, 10746.0, 15292.0, 2895706.0, 27206.0, 2742182.0, 5989.0, 6573134.0]"
20947,22702552,[8380350.0]
20948,22703456,[8347.0]
20949,22703968,[6520834.0]
20950,22704922,[4181354.0]
20951,22705139,[8381085.0]
20952,22706570,[4280.0]
20953,22715908,[580315.0]
20954,22716079,[4101698.0]
20955,22716886,[8124757.0]
20956,22717666,"[7044164.0, 2978188.0]"
20957,22718687,"[4351137.0, 5207982.0]"
20958,22718709,"[8414750.0, 9874002.0]"
20959,22718716,[62233.0]
20960,22718724,[5825979.0]
20961,22718726,[2958157.0]
20962,22718732,[731371.0]
20963,22718738,[7124792.0]
20964,22718758,[144690.0]
20965,22718798,[123463.0]
20966,22718800,[4575289.0]
20967,22718814,[7979840.0]
20968,22718822,[4154802.0]
20969,22719550,[4430.0]
20970,22724958,[5309409.0]
20971,22725149,[4106197.0]
20972,22725150,[4106197.0]
20973,22725791,[7849640.0]
20974,22725828,[4052093.0]
20975,22726660,[4558016.0]
20976,22728670,"[15872.0, 14920.0]"
20977,22730614,[2769036.0]
20978,22730709,[2769036.0]
20979,22730712,[2769036.0]
20980,22731901,[7704723.0]
20981,22733612,[5875014.0]
20982,22733616,[5265998.0]
20983,22733969,[8190719.0]
20984,22735855,[6569623.0]
20985,22739196,[8391100.0]
20986,22739835,[108424.0]
20987,22740195,"[346732.0, 6952853.0, 5813075.0]"
20988,22740196,[15872.0]
20989,22740435,[240840.0]
20990,22743827,[8180684.0]
20991,22747749,[6448210.0]
20992,22747768,"[6448210.0, 280891.0]"
20993,22747808,[280714.0]
20994,22747824,[93726.0]
20995,22747919,[1023510.0]
20996,22748133,[123463.0]
20997,22749511,[8178240.0]
20998,22749522,[3267859.0]
20999,22749695,[4239539.0]
21000,22749698,[5351849.0]
21001,22749748,[8393969.0]
21002,22749788,[65335.0]
21003,22750066,[6226487.0]
21004,22750124,[87305.0]
21005,22752442,[33919.0]
21006,22753658,[2995873.0]
21007,22753787,[8394925.0]
21008,22754818,[5784430.0]
21009,22756074,[16625.0]
21010,22756712,[1405152.0]
21011,22758617,[25307.0]
21012,22774988,[6441917.0]
21013,22780816,[1556719.0]
21014,22787410,[6875729.0]
21015,22789111,"[7581.0, 2104168.0, 4870718.0]"
21016,22797391,[15872.0]
21017,22797672,[8288688.0]
21018,22798836,"[2895706.0, 2895707.0]"
21019,22798853,[8199394.0]
21020,22802281,[5762464.0]
21021,22809783,[5047249.0]
21022,22812019,[49177.0]
21023,22813444,[5805455.0]
21024,22817456,[639491.0]
21025,22819449,[4575289.0]
21026,22819674,[6558842.0]
21027,22819890,[8417690.0]
21028,22820624,"[6540057.0, 6478373.0]"
21029,22823221,[5359218.0]
21030,22823730,"[21748.0, 2146135.0]"
21031,22824383,[4154802.0]
21032,22824590,[4388953.0]
21033,22824819,[6535659.0]
21034,22829692,[7843051.0]
21035,22833921,[8192911.0]
21036,22837755,[344352.0]
21037,22838025,[137902.0]
21038,22838892,[8421671.0]
21039,22839466,[6473496.0]
21040,22839894,[3433047.0]
21041,22840398,[386042.0]
21042,22841994,[1077326.0]
21043,22841998,[1077326.0]
21044,22842001,[1077326.0]
21045,22844191,[1077326.0]
21046,22844196,[1077326.0]
21047,22844202,[1077326.0]
21048,22844208,[1077326.0]
21049,22845353,[8423109.0]
21050,22847838,[4888434.0]
21051,22851464,[7180813.0]
21052,22852803,[8425246.0]
21053,22856146,[95190.0]
21054,22859559,[207080.0]
21055,22859777,[114283.0]
21056,22859781,[10746.0]
21057,22859784,[3174636.0]
21058,22859788,[1375697.0]
21059,22859804,"[40881.0, 4149342.0, 4400405.0, 4245438.0]"
21060,22859817,[40881.0]
21061,22859852,[2909900.0]
21062,22864523,[5014564.0]
21063,22864838,[5348132.0]
21064,22864842,[6953956.0]
21065,22864855,[468149.0]
21066,22873044,"[7848979.0, 13851929.0]"
21067,22875082,[5529995.0]
21068,22875083,[14039683.0]
21069,22875122,[2809894.0]
21070,22875435,[215907.0]
21071,22875438,[8431080.0]
21072,22877346,[3159299.0]
21073,22878066,[71688.0]
21074,22878281,[8340223.0]
21075,22878833,[106.0]
21076,22878967,[8427407.0]
21077,22879326,[495656.0]
21078,22880946,[8432568.0]
21079,22882069,[7940084.0]
21080,22883474,"[142270.0, 15011468.0]"
21081,22884860,[2923539.0]
21082,22886868,[1654.0]
21083,22887589,[38550.0]
21084,22887640,[38550.0]
21085,22888006,[15872.0]
21086,22888714,"[268722.0, 8435087.0]"
21087,22889758,"[13557729.0, 346732.0]"
21088,22889834,[1657883.0]
21089,22889912,[73097.0]
21090,22890630,[4443809.0]
21091,22890979,[5345100.0]
21092,22891402,[48190.0]
21093,22891407,[1014374.0]
21094,22891495,[4400405.0]
21095,22891924,[7091425.0]
21096,22892113,[150038.0]
21097,22893141,[6517970.0]
21098,22895268,"[3849415.0, 2580449.0]"
21099,22896545,[8427891.0]
21100,22906853,[38550.0]
21101,22908506,"[1023510.0, 3440476.0, 37075.0, 8331566.0, 254803.0, 614908.0, 3347337.0, 8442721.0, 1830665.0, 8467947.0, 136367.0, 8442734.0, 6890515.0]"
21102,22908923,[4476934.0]
21103,22909812,[4116488.0]
21104,22909838,[4116488.0]
21105,22910900,[370361.0]
21106,22911299,[21701.0]
21107,22911719,"[5430378.0, 2877033.0]"
21108,22914781,[3433047.0]
21109,22915617,[3180076.0]
21110,22916532,[5785692.0]
21111,22922172,"[21911.0, 140566.0]"
21112,22922356,[4175419.0]
21113,22922375,[3080608.0]
21114,22924235,[7212275.0]
21115,22926502,"[57858.0, 1656.0]"
21116,22926518,[6914215.0]
21117,22928738,"[6574449.0, 2973240.0]"
21118,22929080,[445303.0]
21119,22929092,[4308706.0]
21120,22929489,[17060.0]
21121,22929540,[359109.0]
21122,22929547,[8446648.0]
21123,22929563,[8446650.0]
21124,22929592,[1095066.0]
21125,22929613,[767317.0]
21126,22934445,[6474354.0]
21127,22934483,[143659.0]
21128,22935767,[3381686.0]
21129,22978079,[1330292.0]
21130,22980192,"[13499400.0, 13016630.0, 247692.0]"
21131,22992234,"[375626.0, 3425403.0]"
21132,22999863,[7210024.0]
21133,23000230,[96017.0]
21134,23000308,[8471086.0]
21135,23004731,[2918424.0]
21136,23005253,[8073356.0]
21137,23005844,[1258535.0]
21138,23006119,[4575289.0]
21139,23006161,[7581.0]
21140,23007024,[38066.0]
21141,23007306,[7797304.0]
21142,23010073,[15872.0]
21143,23010560,[1228468.0]
21144,23010561,[1228468.0]
21145,23011732,[3942561.0]
21146,23012473,[13974.0]
21147,23012480,"[2384.0, 385327.0]"
21148,23012481,[4565834.0]
21149,23012503,[13557732.0]
21150,23012627,[5571.0]
21151,23012630,"[56328.0, 56327.0]"
21152,23013327,[200052.0]
21153,23013689,"[8475418.0, 153013.0]"
21154,23013884,[1405152.0]
21155,23013966,[8475480.0]
21156,23014001,[8310517.0]
21157,23014376,[7760963.0]
21158,23014577,[17060.0]
21159,23014579,[17060.0]
21160,23014619,[100764.0]
21161,23014674,[10366.0]
21162,23014676,[5778486.0]
21163,23014712,[5323170.0]
21164,23014760,[7046918.0]
21165,23014836,[7770772.0]
21166,23014840,[4615084.0]
21167,23014879,[1106214.0]
21168,23015062,"[5816392.0, 5751572.0, 5822521.0, 7374346.0, 6505947.0]"
21169,23015589,[4446076.0]
21170,23015970,[4800378.0]
21171,23017818,[2060858.0]
21172,23019001,[25307.0]
21173,23045644,[6575108.0]
21174,23058600,[7190280.0]
21175,23067007,[6637181.0]
21176,23068265,[5186274.0]
21177,23109999,[8504368.0]
21178,23110070,[7307477.0]
21179,23119473,[4156441.0]
21180,23124916,[4188120.0]
21181,23126362,[7907957.0]
21182,23126606,[8509945.0]
21183,23127048,[8306309.0]
21184,23127782,[1141209.0]
21185,23128304,"[3354.0, 7353265.0]"
21186,23128750,[3901024.0]
21187,23129080,[6535608.0]
21188,23129323,[4506281.0]
21189,23129410,"[2559520.0, 4532873.0]"
21190,23129684,[9550.0]
21191,23129755,[3370128.0]
21192,23129985,[8511661.0]
21193,23130269,[2844043.0]
21194,23131075,"[1221698.0, 12537.0, 6547885.0]"
21195,23137330,[16143.0]
21196,23137382,"[203762.0, 10746.0, 506641.0, 617155.0]"
21197,23146549,[7770873.0]
21198,23150640,[41942.0]
21199,23150980,[2917423.0]
21200,23151530,[7339930.0]
21201,23153020,[833687.0]
21202,23154785,[8794.0]
21203,23156034,[8106692.0]
21204,23156152,[7734306.0]
21205,23156342,"[2915870.0, 13026.0, 2851725.0, 246590.0, 32916.0, 3399559.0, 2669754.0, 5898355.0, 43784.0, 32912.0, 7047591.0, 4106222.0, 4721536.0, 3020406.0, 27148.0, 1362876.0, 3406.0, 1014253.0, 88609.0, 5804101.0, 11216890.0, 38.0, 4737243.0, 4161354.0, 2915851.0, 833164.0, 2063919.0, 639491.0, 7259172.0]"
21206,23157777,[25307.0]
21207,23158400,[8525827.0]
21208,23160575,[7690616.0]
21209,23162817,[5808037.0]
21210,23163065,[4721536.0]
21211,23163610,[3084816.0]
21212,23164819,[150038.0]
21213,23164910,[33505.0]
21214,23164983,[3046613.0]
21215,23165006,[12068522.0]
21216,23165218,[551497.0]
21217,23167722,"[8074855.0, 753637.0]"
21218,23167761,[4722094.0]
21219,23168406,[2995873.0]
21220,23168743,[57461.0]
21221,23168747,[1362876.0]
21222,23168762,[107170.0]
21223,23168765,[5145808.0]
21224,23168788,[8531097.0]
21225,23168796,"[4245017.0, 2735290.0]"
21226,23168805,[3312940.0]
21227,23168806,[2731809.0]
21228,23168813,[5029662.0]
21229,23168815,[644349.0]
21230,23168830,[3405346.0]
21231,23168833,[3016197.0]
21232,23168836,[6472264.0]
21233,23173254,[4705142.0]
21234,23173457,"[4005010.0, 78024.0, 7106859.0, 173493.0, 6476065.0, 2917920.0, 39304.0, 176807.0, 27167.0, 4447138.0, 6563092.0]"
21235,23174274,[7074943.0]
21236,23175859,[7307477.0]
21237,23178793,[6543639.0]
21238,23182764,[5066179.0]
21239,23197281,[135707.0]
21240,23197290,[7539408.0]
21241,23197296,[415731.0]
